,시군구명,법정동코드,법정동명,성별,연령대,생활인구수
150,강남구,1168011200,자곡동,남성,60대 ,682.8903917592593
151,강남구,1168011200,자곡동,남성,70대 이상,651.4725668055556
152,강남구,1168011200,자곡동,여성,10대 ,824.9711706018519
153,강남구,1168011200,자곡동,여성,10대 미만,1118.5363597222222
154,강남구,1168011200,자곡동,여성,20대 ,786.2192798148149
155,강남구,1168011200,자곡동,여성,30대 ,1214.8513932407407
156,강남구,1168011200,자곡동,여성,40대 ,1256.8667058333333
157,강남구,1168011200,자곡동,여성,50대 ,957.7718315277779
158,강남구,1168011200,자곡동,여성,60대 ,919.8526096296296
159,강남구,1168011200,자곡동,여성,70대 이상,1030.99921375
160,강남구,1168011300,율현동,남성,10대 ,731.5711656018519
161,강남구,1168011300,율현동,남성,10대 미만,1079.2775713888889
162,강남구,1168011300,율현동,남성,20대 ,648.1331585185185
163,강남구,1168011300,율현동,남성,30대 ,1050.294533611111
164,강남구,1168011300,율현동,남성,40대 ,1187.1354618055555
165,강남구,1168011300,율현동,남성,50대 ,893.4041426388889
166,강남구,1168011300,율현동,남성,60대 ,682.8903917592593
167,강남구,1168011300,율현동,남성,70대 이상,651.4725668055556
168,강남구,1168011300,율현동,여성,10대 ,824.9711706018519
169,강남구,1168011300,율현동,여성,10대 미만,1118.5363597222222
170,강남구,1168011300,율현동,여성,20대 ,786.2192798148149
171,강남구,1168011300,율현동,여성,30대 ,1214.8513932407407
172,강남구,1168011300,율현동,여성,40대 ,1256.8667058333333
173,강남구,1168011300,율현동,여성,50대 ,957.7718315277779
174,강남구,1168011300,율현동,여성,60대 ,919.8526096296296
175,강남구,1168011300,율현동,여성,70대 이상,1030.99921375
176,강남구,1168011400,일원동,남성,10대 ,1312.3796930439814
177,강남구,1168011400,일원동,남성,10대 미만,712.4222850347222
178,강남구,1168011400,일원동,남성,20대 ,866.2483304166667
179,강남구,1168011400,일원동,남성,30대 ,1137.0842966435184
180,강남구,1168011400,일원동,남성,40대 ,1370.8123296527776
181,강남구,1168011400,일원동,남성,50대 ,1345.0310576851853
182,강남구,1168011400,일원동,남성,60대 ,1110.572558425926
183,강남구,1168011400,일원동,남성,70대 이상,926.5833716087964
184,강남구,1168011400,일원동,여성,10대 ,903.4826881597222
185,강남구,1168011400,일원동,여성,10대 미만,605.394861400463
186,강남구,1168011400,일원동,여성,20대 ,1007.53609625
187,강남구,1168011400,일원동,여성,30대 ,1310.25850875
188,강남구,1168011400,일원동,여성,40대 ,1693.2553981944445
189,강남구,1168011400,일원동,여성,50대 ,1589.1063539930556
190,강남구,1168011400,일원동,여성,60대 ,1482.9909777083333
191,강남구,1168011400,일원동,여성,70대 이상,1341.2334433449075
192,강남구,1168011500,수서동,남성,10대 ,1187.2422345833334
193,강남구,1168011500,수서동,남성,10대 미만,900.2518196180555
194,강남구,1168011500,수서동,남성,20대 ,1080.6441141666667
195,강남구,1168011500,수서동,남성,30대 ,1777.9888296180554
196,강남구,1168011500,수서동,남성,40대 ,1870.8777340972222
197,강남구,1168011500,수서동,남성,50대 ,1689.952705625
198,강남구,1168011500,수서동,남성,60대 ,1447.3773771180556
199,강남구,1168011500,수서동,남성,70대 이상,1267.946453298611
200,강남구,1168011500,수서동,여성,10대 ,878.1717110763889
201,강남구,1168011500,수서동,여성,10대 미만,785.7480536111111
202,강남구,1168011500,수서동,여성,20대 ,1321.8433014930556
203,강남구,1168011500,수서동,여성,30대 ,1894.9882559027776
204,강남구,1168011500,수서동,여성,40대 ,1774.4081645138888
205,강남구,1168011500,수서동,여성,50대 ,1858.813909548611
206,강남구,1168011500,수서동,여성,60대 ,1960.254801875
207,강남구,1168011500,수서동,여성,70대 이상,1800.3990682986112
208,강남구,1168011800,도곡동,남성,10대 ,2756.3308459722225
209,강남구,1168011800,도곡동,남성,10대 미만,2267.332881111111
210,강남구,1168011800,도곡동,남성,20대 ,2711.5054729166663
211,강남구,1168011800,도곡동,남성,30대 ,4146.22729125
212,강남구,1168011800,도곡동,남성,40대 ,5381.612052638889
213,강남구,1168011800,도곡동,남성,50대 ,3929.082354861111
214,강남구,1168011800,도곡동,남성,60대 ,2866.4163615277776
215,강남구,1168011800,도곡동,남성,70대 이상,2428.152417777778
216,강남구,1168011800,도곡동,여성,10대 ,3702.5218012499995
217,강남구,1168011800,도곡동,여성,10대 미만,2339.5019394444444
218,강남구,1168011800,도곡동,여성,20대 ,3681.7413441666667
219,강남구,1168011800,도곡동,여성,30대 ,4879.2317791666665
220,강남구,1168011800,도곡동,여성,40대 ,5633.331657777778
221,강남구,1168011800,도곡동,여성,50대 ,4359.147605277778
222,강남구,1168011800,도곡동,여성,60대 ,3697.18340625
223,강남구,1168011800,도곡동,여성,70대 이상,3715.619011527778
224,강동구,1174010100,명일동,남성,10대 ,3407.8955795833335
225,강동구,1174010100,명일동,남성,10대 미만,1552.372092638889
226,강동구,1174010100,명일동,남성,20대 ,2196.899734722222
227,강동구,1174010100,명일동,남성,30대 ,2381.7329918055552
228,강동구,1174010100,명일동,남성,40대 ,3100.879251111111
229,강동구,1174010100,명일동,남성,50대 ,2862.6049368055556
230,강동구,1174010100,명일동,남성,60대 ,2534.910393194444
231,강동구,1174010100,명일동,남성,70대 이상,1718.1680147222223
232,강동구,1174010100,명일동,여성,10대 ,2872.073971111111
233,강동구,1174010100,명일동,여성,10대 미만,1517.7591018055555
234,강동구,1174010100,명일동,여성,20대 ,2329.8473966666666
235,강동구,1174010100,명일동,여성,30대 ,2916.6797309722224
236,강동구,1174010100,명일동,여성,40대 ,3889.910407361111
237,강동구,1174010100,명일동,여성,50대 ,3819.3969574999996
238,강동구,1174010100,명일동,여성,60대 ,3354.234313055556
239,강동구,1174010100,명일동,여성,70대 이상,3051.590976111111
240,강동구,1174010200,고덕동,남성,10대 ,1725.7457318055556
241,강동구,1174010200,고덕동,남성,10대 미만,1436.12043875
242,강동구,1174010200,고덕동,남성,20대 ,1276.6000504166666
243,강동구,1174010200,고덕동,남성,30대 ,1792.2531143055555
244,강동구,1174010200,고덕동,남성,40대 ,2253.4390530555556
245,강동구,1174010200,고덕동,남성,50대 ,2092.93377375
246,강동구,1174010200,고덕동,남성,60대 ,1595.5217333333333
