,시군구명,법정동코드,법정동명,연령별,법정동단위 거주인구
1848,영등포구,1156011300,당산동3가,10대,313.6666666666667
1849,영등포구,1156011300,당산동3가,10대 미만,350.6666666666667
1850,영등포구,1156011300,당산동3가,20대,1164.0
1851,영등포구,1156011300,당산동3가,30대,1462.6666666666667
1852,영등포구,1156011300,당산동3가,40대,938.6666666666666
1853,영등포구,1156011300,당산동3가,50대,1018.3333333333334
1854,영등포구,1156011300,당산동3가,60대,910.6666666666666
1855,영등포구,1156011300,당산동3가,70대 이상,747.0
1856,영등포구,1156011400,당산동4가,10대,581.25
1857,영등포구,1156011400,당산동4가,10대 미만,663.0
1858,영등포구,1156011400,당산동4가,20대,1835.25
1859,영등포구,1156011400,당산동4가,30대,2078.5
1860,영등포구,1156011400,당산동4가,40대,1328.0
1861,영등포구,1156011400,당산동4가,50대,1222.5
1862,영등포구,1156011400,당산동4가,60대,972.25
1863,영등포구,1156011400,당산동4가,70대 이상,791.0
1864,영등포구,1156011500,당산동5가,10대,581.25
1865,영등포구,1156011500,당산동5가,10대 미만,663.0
1866,영등포구,1156011500,당산동5가,20대,1835.25
1867,영등포구,1156011500,당산동5가,30대,2078.5
1868,영등포구,1156011500,당산동5가,40대,1328.0
1869,영등포구,1156011500,당산동5가,50대,1222.5
1870,영등포구,1156011500,당산동5가,60대,972.25
1871,영등포구,1156011500,당산동5가,70대 이상,791.0
1872,영등포구,1156011600,당산동6가,10대,581.25
1873,영등포구,1156011600,당산동6가,10대 미만,663.0
1874,영등포구,1156011600,당산동6가,20대,1835.25
1875,영등포구,1156011600,당산동6가,30대,2078.5
1876,영등포구,1156011600,당산동6가,40대,1328.0
1877,영등포구,1156011600,당산동6가,50대,1222.5
1878,영등포구,1156011600,당산동6가,60대,972.25
1879,영등포구,1156011600,당산동6가,70대 이상,791.0
1880,영등포구,1156011700,당산동,10대,581.25
1881,영등포구,1156011700,당산동,10대 미만,663.0
1882,영등포구,1156011700,당산동,20대,1835.25
1883,영등포구,1156011700,당산동,30대,2078.5
1884,영등포구,1156011700,당산동,40대,1328.0
1885,영등포구,1156011700,당산동,50대,1222.5
1886,영등포구,1156011700,당산동,60대,972.25
1887,영등포구,1156011700,당산동,70대 이상,791.0
1888,영등포구,1156011800,도림동,10대,950.0
1889,영등포구,1156011800,도림동,10대 미만,981.0
1890,영등포구,1156011800,도림동,20대,2814.0
1891,영등포구,1156011800,도림동,30대,3523.0
1892,영등포구,1156011800,도림동,40대,2837.0
1893,영등포구,1156011800,도림동,50대,3638.0
1894,영등포구,1156011800,도림동,60대,2782.0
1895,영등포구,1156011800,도림동,70대 이상,2288.0
1896,영등포구,1156011900,문래동1가,10대,497.3333333333333
1897,영등포구,1156011900,문래동1가,10대 미만,526.1666666666666
1898,영등포구,1156011900,문래동1가,20대,597.5
1899,영등포구,1156011900,문래동1가,30대,983.5
1900,영등포구,1156011900,문래동1가,40대,1009.8333333333334
1901,영등포구,1156011900,문래동1가,50대,731.6666666666666
1902,영등포구,1156011900,문래동1가,60대,585.5
1903,영등포구,1156011900,문래동1가,70대 이상,521.5
1904,영등포구,1156012000,문래동2가,10대,497.3333333333333
1905,영등포구,1156012000,문래동2가,10대 미만,526.1666666666666
1906,영등포구,1156012000,문래동2가,20대,597.5
1907,영등포구,1156012000,문래동2가,30대,983.5
1908,영등포구,1156012000,문래동2가,40대,1009.8333333333334
1909,영등포구,1156012000,문래동2가,50대,731.6666666666666
1910,영등포구,1156012000,문래동2가,60대,585.5
1911,영등포구,1156012000,문래동2가,70대 이상,521.5
1912,영등포구,1156012100,문래동3가,10대,497.3333333333333
1913,영등포구,1156012100,문래동3가,10대 미만,526.1666666666666
1914,영등포구,1156012100,문래동3가,20대,597.5
1915,영등포구,1156012100,문래동3가,30대,983.5
1916,영등포구,1156012100,문래동3가,40대,1009.8333333333334
1917,영등포구,1156012100,문래동3가,50대,731.6666666666666
1918,영등포구,1156012100,문래동3가,60대,585.5
1919,영등포구,1156012100,문래동3가,70대 이상,521.5
1920,영등포구,1156012200,문래동4가,10대,497.3333333333333
1921,영등포구,1156012200,문래동4가,10대 미만,526.1666666666666
1922,영등포구,1156012200,문래동4가,20대,597.5
1923,영등포구,1156012200,문래동4가,30대,983.5
1924,영등포구,1156012200,문래동4가,40대,1009.8333333333334
1925,영등포구,1156012200,문래동4가,50대,731.6666666666666
1926,영등포구,1156012200,문래동4가,60대,585.5
1927,영등포구,1156012200,문래동4가,70대 이상,521.5
1928,영등포구,1156012300,문래동5가,10대,497.3333333333333
1929,영등포구,1156012300,문래동5가,10대 미만,526.1666666666666
1930,영등포구,1156012300,문래동5가,20대,597.5
1931,영등포구,1156012300,문래동5가,30대,983.5
1932,영등포구,1156012300,문래동5가,40대,1009.8333333333334
1933,영등포구,1156012300,문래동5가,50대,731.6666666666666
1934,영등포구,1156012300,문래동5가,60대,585.5
1935,영등포구,1156012300,문래동5가,70대 이상,521.5
1936,영등포구,1156012400,문래동6가,10대,497.3333333333333
1937,영등포구,1156012400,문래동6가,10대 미만,526.1666666666666
1938,영등포구,1156012400,문래동6가,20대,597.5
1939,영등포구,1156012400,문래동6가,30대,983.5
1940,영등포구,1156012400,문래동6가,40대,1009.8333333333334
1941,영등포구,1156012400,문래동6가,50대,731.6666666666666
1942,영등포구,1156012400,문래동6가,60대,585.5
1943,영등포구,1156012400,문래동6가,70대 이상,521.5
1944,영등포구,1156012500,양평동1가,10대,336.0
1945,영등포구,1156012500,양평동1가,10대 미만,427.6666666666667
1946,영등포구,1156012500,양평동1가,20대,1035.3333333333333
1947,영등포구,1156012500,양평동1가,30대,1568.6666666666667
1948,영등포구,1156012500,양평동1가,40대,1015.3333333333334
1949,영등포구,1156012500,양평동1가,50대,710.0
1950,영등포구,1156012500,양평동1가,60대,584.3333333333334
1951,영등포구,1156012500,양평동1가,70대 이상,546.6666666666666
1952,영등포구,1156012600,양평동2가,10대,336.0
1953,영등포구,1156012600,양평동2가,10대 미만,427.6666666666667
1954,영등포구,1156012600,양평동2가,20대,1035.3333333333333
1955,영등포구,1156012600,양평동2가,30대,1568.6666666666667
1956,영등포구,1156012600,양평동2가,40대,1015.3333333333334
1957,영등포구,1156012600,양평동2가,50대,710.0
1958,영등포구,1156012600,양평동2가,60대,584.3333333333334
1959,영등포구,1156012600,양평동2가,70대 이상,546.6666666666666
1960,영등포구,1156012700,양평동3가,10대,576.6666666666666
1961,영등포구,1156012700,양평동3가,10대 미만,682.0
1962,영등포구,1156012700,양평동3가,20대,1666.0
1963,영등포구,1156012700,양평동3가,30대,2472.8333333333335
1964,영등포구,1156012700,양평동3가,40대,1573.1666666666667
1965,영등포구,1156012700,양평동3가,50대,1216.0
1966,영등포구,1156012700,양평동3가,60대,965.1666666666667
1967,영등포구,1156012700,양평동3가,70대 이상,824.6666666666666
1968,영등포구,1156012800,양평동4가,10대,240.66666666666666
1969,영등포구,1156012800,양평동4가,10대 미만,254.33333333333334
1970,영등포구,1156012800,양평동4가,20대,630.6666666666666
1971,영등포구,1156012800,양평동4가,30대,904.1666666666666
1972,영등포구,1156012800,양평동4가,40대,557.8333333333334
1973,영등포구,1156012800,양평동4가,50대,506.0
1974,영등포구,1156012800,양평동4가,60대,380.8333333333333
1975,영등포구,1156012800,양평동4가,70대 이상,278.0
1976,영등포구,1156012900,양평동5가,10대,240.66666666666666
1977,영등포구,1156012900,양평동5가,10대 미만,254.33333333333334
1978,영등포구,1156012900,양평동5가,20대,630.6666666666666
1979,영등포구,1156012900,양평동5가,30대,904.1666666666666
1980,영등포구,1156012900,양평동5가,40대,557.8333333333334
1981,영등포구,1156012900,양평동5가,50대,506.0
1982,영등포구,1156012900,양평동5가,60대,380.8333333333333
1983,영등포구,1156012900,양평동5가,70대 이상,278.0
1984,영등포구,1156013000,양평동6가,10대,240.66666666666666
1985,영등포구,1156013000,양평동6가,10대 미만,254.33333333333334
1986,영등포구,1156013000,양평동6가,20대,630.6666666666666
1987,영등포구,1156013000,양평동6가,30대,904.1666666666666
1988,영등포구,1156013000,양평동6가,40대,557.8333333333334
1989,영등포구,1156013000,양평동6가,50대,506.0
1990,영등포구,1156013000,양평동6가,60대,380.8333333333333
1991,영등포구,1156013000,양평동6가,70대 이상,278.0
1992,영등포구,1156013100,양화동,10대,240.66666666666666
1993,영등포구,1156013100,양화동,10대 미만,254.33333333333334
1994,영등포구,1156013100,양화동,20대,630.6666666666666
1995,영등포구,1156013100,양화동,30대,904.1666666666666
1996,영등포구,1156013100,양화동,40대,557.8333333333334
1997,영등포구,1156013100,양화동,50대,506.0
1998,영등포구,1156013100,양화동,60대,380.8333333333333
1999,영등포구,1156013100,양화동,70대 이상,278.0
2000,영등포구,1156013200,신길동,10대,6830.0
2001,영등포구,1156013200,신길동,10대 미만,6846.0
2002,영등포구,1156013200,신길동,20대,14968.0
2003,영등포구,1156013200,신길동,30대,17089.5
2004,영등포구,1156013200,신길동,40대,15821.0
2005,영등포구,1156013200,신길동,50대,17902.0
2006,영등포구,1156013200,신길동,60대,15105.0
2007,영등포구,1156013200,신길동,70대 이상,11958.5
2008,영등포구,1156013300,대림동,10대,3448.0
2009,영등포구,1156013300,대림동,10대 미만,3403.0
2010,영등포구,1156013300,대림동,20대,7959.0
2011,영등포구,1156013300,대림동,30대,9408.5
2012,영등포구,1156013300,대림동,40대,9511.5
2013,영등포구,1156013300,대림동,50대,13835.5
2014,영등포구,1156013300,대림동,60대,10497.5
2015,영등포구,1156013300,대림동,70대 이상,8018.5
2016,영등포구,1156013400,양평동,10대,240.66666666666666
2017,영등포구,1156013400,양평동,10대 미만,254.33333333333334
2018,영등포구,1156013400,양평동,20대,630.6666666666666
2019,영등포구,1156013400,양평동,30대,904.1666666666666
2020,영등포구,1156013400,양평동,40대,557.8333333333334
2021,영등포구,1156013400,양평동,50대,506.0
2022,영등포구,1156013400,양평동,60대,380.8333333333333
2023,영등포구,1156013400,양평동,70대 이상,278.0
2024,용산구,1117010100,후암동,10대,1166.0
2025,용산구,1117010100,후암동,10대 미만,859.0
2026,용산구,1117010100,후암동,20대,2417.0
2027,용산구,1117010100,후암동,30대,2876.0
2028,용산구,1117010100,후암동,40대,2608.0
2029,용산구,1117010100,후암동,50대,2820.0
2030,용산구,1117010100,후암동,60대,2319.0
2031,용산구,1117010100,후암동,70대 이상,2061.0
2032,용산구,1117010200,용산동2가,10대,276.0
2033,용산구,1117010200,용산동2가,10대 미만,175.5
2034,용산구,1117010200,용산동2가,20대,854.0
2035,용산구,1117010200,용산동2가,30대,1039.0
2036,용산구,1117010200,용산동2가,40대,766.5
2037,용산구,1117010200,용산동2가,50대,753.0
2038,용산구,1117010200,용산동2가,60대,724.5
2039,용산구,1117010200,용산동2가,70대 이상,724.0
2040,용산구,1117010300,용산동4가,10대,276.0
2041,용산구,1117010300,용산동4가,10대 미만,175.5
2042,용산구,1117010300,용산동4가,20대,854.0
2043,용산구,1117010300,용산동4가,30대,1039.0
2044,용산구,1117010300,용산동4가,40대,766.5
2045,용산구,1117010300,용산동4가,50대,753.0
2046,용산구,1117010300,용산동4가,60대,724.5
2047,용산구,1117010300,용산동4가,70대 이상,724.0
2048,용산구,1117010400,갈월동,10대,66.25
2049,용산구,1117010400,갈월동,10대 미만,44.0
2050,용산구,1117010400,갈월동,20대,255.5
2051,용산구,1117010400,갈월동,30대,278.75
2052,용산구,1117010400,갈월동,40대,258.0
2053,용산구,1117010400,갈월동,50대,419.5
2054,용산구,1117010400,갈월동,60대,358.75
2055,용산구,1117010400,갈월동,70대 이상,244.0
2056,용산구,1117010500,남영동,10대,66.25
2057,용산구,1117010500,남영동,10대 미만,44.0
2058,용산구,1117010500,남영동,20대,255.5
2059,용산구,1117010500,남영동,30대,278.75
2060,용산구,1117010500,남영동,40대,258.0
2061,용산구,1117010500,남영동,50대,419.5
2062,용산구,1117010500,남영동,60대,358.75
2063,용산구,1117010500,남영동,70대 이상,244.0
2064,용산구,1117010600,용산동1가,10대,66.25
2065,용산구,1117010600,용산동1가,10대 미만,44.0
2066,용산구,1117010600,용산동1가,20대,255.5
2067,용산구,1117010600,용산동1가,30대,278.75
2068,용산구,1117010600,용산동1가,40대,258.0
2069,용산구,1117010600,용산동1가,50대,419.5
2070,용산구,1117010600,용산동1가,60대,358.75
2071,용산구,1117010600,용산동1가,70대 이상,244.0
2072,용산구,1117010700,동자동,10대,66.25
2073,용산구,1117010700,동자동,10대 미만,44.0
2074,용산구,1117010700,동자동,20대,255.5
2075,용산구,1117010700,동자동,30대,278.75
2076,용산구,1117010700,동자동,40대,258.0
2077,용산구,1117010700,동자동,50대,419.5
2078,용산구,1117010700,동자동,60대,358.75
2079,용산구,1117010700,동자동,70대 이상,244.0
2080,용산구,1117010800,서계동,10대,265.75
2081,용산구,1117010800,서계동,10대 미만,152.5
2082,용산구,1117010800,서계동,20대,1132.75
2083,용산구,1117010800,서계동,30대,852.5
2084,용산구,1117010800,서계동,40대,646.0
2085,용산구,1117010800,서계동,50대,773.25
2086,용산구,1117010800,서계동,60대,625.0
2087,용산구,1117010800,서계동,70대 이상,562.5
2088,용산구,1117010900,청파동1가,10대,265.75
2089,용산구,1117010900,청파동1가,10대 미만,152.5
2090,용산구,1117010900,청파동1가,20대,1132.75
2091,용산구,1117010900,청파동1가,30대,852.5
2092,용산구,1117010900,청파동1가,40대,646.0
2093,용산구,1117010900,청파동1가,50대,773.25
2094,용산구,1117010900,청파동1가,60대,625.0
2095,용산구,1117010900,청파동1가,70대 이상,562.5
2096,용산구,1117011000,청파동2가,10대,265.75
2097,용산구,1117011000,청파동2가,10대 미만,152.5
2098,용산구,1117011000,청파동2가,20대,1132.75
2099,용산구,1117011000,청파동2가,30대,852.5
2100,용산구,1117011000,청파동2가,40대,646.0
2101,용산구,1117011000,청파동2가,50대,773.25
2102,용산구,1117011000,청파동2가,60대,625.0
2103,용산구,1117011000,청파동2가,70대 이상,562.5
2104,용산구,1117011100,청파동3가,10대,265.75
2105,용산구,1117011100,청파동3가,10대 미만,152.5
2106,용산구,1117011100,청파동3가,20대,1132.75
2107,용산구,1117011100,청파동3가,30대,852.5
2108,용산구,1117011100,청파동3가,40대,646.0
2109,용산구,1117011100,청파동3가,50대,773.25
2110,용산구,1117011100,청파동3가,60대,625.0
2111,용산구,1117011100,청파동3가,70대 이상,562.5
2112,용산구,1117011200,원효로1가,10대,247.0
2113,용산구,1117011200,원효로1가,10대 미만,314.25
2114,용산구,1117011200,원효로1가,20대,715.75
2115,용산구,1117011200,원효로1가,30대,993.0
2116,용산구,1117011200,원효로1가,40대,691.75
2117,용산구,1117011200,원효로1가,50대,574.0
2118,용산구,1117011200,원효로1가,60대,436.25
2119,용산구,1117011200,원효로1가,70대 이상,314.25
2120,용산구,1117011300,원효로2가,10대,247.0
2121,용산구,1117011300,원효로2가,10대 미만,314.25
2122,용산구,1117011300,원효로2가,20대,715.75
2123,용산구,1117011300,원효로2가,30대,993.0
2124,용산구,1117011300,원효로2가,40대,691.75
2125,용산구,1117011300,원효로2가,50대,574.0
2126,용산구,1117011300,원효로2가,60대,436.25
2127,용산구,1117011300,원효로2가,70대 이상,314.25
2128,용산구,1117011400,신창동,10대,226.2
2129,용산구,1117011400,신창동,10대 미만,163.4
2130,용산구,1117011400,신창동,20대,380.6
2131,용산구,1117011400,신창동,30대,438.8
2132,용산구,1117011400,신창동,40대,422.6
2133,용산구,1117011400,신창동,50대,456.2
2134,용산구,1117011400,신창동,60대,360.6
2135,용산구,1117011400,신창동,70대 이상,317.4
2136,용산구,1117011500,산천동,10대,226.2
2137,용산구,1117011500,산천동,10대 미만,163.4
2138,용산구,1117011500,산천동,20대,380.6
2139,용산구,1117011500,산천동,30대,438.8
2140,용산구,1117011500,산천동,40대,422.6
2141,용산구,1117011500,산천동,50대,456.2
2142,용산구,1117011500,산천동,60대,360.6
2143,용산구,1117011500,산천동,70대 이상,317.4
2144,용산구,1117011600,청암동,10대,226.2
2145,용산구,1117011600,청암동,10대 미만,163.4
2146,용산구,1117011600,청암동,20대,380.6
2147,용산구,1117011600,청암동,30대,438.8
2148,용산구,1117011600,청암동,40대,422.6
2149,용산구,1117011600,청암동,50대,456.2
2150,용산구,1117011600,청암동,60대,360.6
2151,용산구,1117011600,청암동,70대 이상,317.4
2152,용산구,1117011700,원효로3가,10대,226.2
2153,용산구,1117011700,원효로3가,10대 미만,163.4
2154,용산구,1117011700,원효로3가,20대,380.6
2155,용산구,1117011700,원효로3가,30대,438.8
2156,용산구,1117011700,원효로3가,40대,422.6
2157,용산구,1117011700,원효로3가,50대,456.2
2158,용산구,1117011700,원효로3가,60대,360.6
2159,용산구,1117011700,원효로3가,70대 이상,317.4
2160,용산구,1117011800,원효로4가,10대,226.2
2161,용산구,1117011800,원효로4가,10대 미만,163.4
2162,용산구,1117011800,원효로4가,20대,380.6
2163,용산구,1117011800,원효로4가,30대,438.8
2164,용산구,1117011800,원효로4가,40대,422.6
2165,용산구,1117011800,원효로4가,50대,456.2
2166,용산구,1117011800,원효로4가,60대,360.6
2167,용산구,1117011800,원효로4가,70대 이상,317.4
2168,용산구,1117011900,효창동,10대,733.0
2169,용산구,1117011900,효창동,10대 미만,828.0
2170,용산구,1117011900,효창동,20대,1633.0
2171,용산구,1117011900,효창동,30대,1988.0
2172,용산구,1117011900,효창동,40대,1680.0
2173,용산구,1117011900,효창동,50대,1718.0
2174,용산구,1117011900,효창동,60대,1169.0
2175,용산구,1117011900,효창동,70대 이상,1082.0
2176,용산구,1117012000,도원동,10대,354.5
2177,용산구,1117012000,도원동,10대 미만,342.5
2178,용산구,1117012000,도원동,20대,866.0
2179,용산구,1117012000,도원동,30대,992.5
2180,용산구,1117012000,도원동,40대,851.0
2181,용산구,1117012000,도원동,50대,986.0
2182,용산구,1117012000,도원동,60대,789.5
2183,용산구,1117012000,도원동,70대 이상,734.0
2184,용산구,1117012100,용문동,10대,354.5
2185,용산구,1117012100,용문동,10대 미만,342.5
2186,용산구,1117012100,용문동,20대,866.0
2187,용산구,1117012100,용문동,30대,992.5
2188,용산구,1117012100,용문동,40대,851.0
2189,용산구,1117012100,용문동,50대,986.0
2190,용산구,1117012100,용문동,60대,789.5
2191,용산구,1117012100,용문동,70대 이상,734.0
2192,용산구,1117012200,문배동,10대,247.0
2193,용산구,1117012200,문배동,10대 미만,314.25
2194,용산구,1117012200,문배동,20대,715.75
2195,용산구,1117012200,문배동,30대,993.0
2196,용산구,1117012200,문배동,40대,691.75
2197,용산구,1117012200,문배동,50대,574.0
2198,용산구,1117012200,문배동,60대,436.25
2199,용산구,1117012200,문배동,70대 이상,314.25
2200,용산구,1117012300,신계동,10대,247.0
2201,용산구,1117012300,신계동,10대 미만,314.25
2202,용산구,1117012300,신계동,20대,715.75
2203,용산구,1117012300,신계동,30대,993.0
2204,용산구,1117012300,신계동,40대,691.75
2205,용산구,1117012300,신계동,50대,574.0
2206,용산구,1117012300,신계동,60대,436.25
2207,용산구,1117012300,신계동,70대 이상,314.25
2208,용산구,1117012400,한강로1가,10대,236.4
2209,용산구,1117012400,한강로1가,10대 미만,294.0
2210,용산구,1117012400,한강로1가,20대,723.6
2211,용산구,1117012400,한강로1가,30대,1026.0
2212,용산구,1117012400,한강로1가,40대,653.2
2213,용산구,1117012400,한강로1가,50대,728.4
2214,용산구,1117012400,한강로1가,60대,553.4
2215,용산구,1117012400,한강로1가,70대 이상,429.4
2216,용산구,1117012500,한강로2가,10대,236.4
2217,용산구,1117012500,한강로2가,10대 미만,294.0
2218,용산구,1117012500,한강로2가,20대,723.6
2219,용산구,1117012500,한강로2가,30대,1026.0
2220,용산구,1117012500,한강로2가,40대,653.2
2221,용산구,1117012500,한강로2가,50대,728.4
2222,용산구,1117012500,한강로2가,60대,553.4
2223,용산구,1117012500,한강로2가,70대 이상,429.4
2224,용산구,1117012600,용산동3가,10대,236.4
2225,용산구,1117012600,용산동3가,10대 미만,294.0
2226,용산구,1117012600,용산동3가,20대,723.6
2227,용산구,1117012600,용산동3가,30대,1026.0
2228,용산구,1117012600,용산동3가,40대,653.2
2229,용산구,1117012600,용산동3가,50대,728.4
2230,용산구,1117012600,용산동3가,60대,553.4
2231,용산구,1117012600,용산동3가,70대 이상,429.4
2232,용산구,1117012700,용산동5가,10대,236.4
2233,용산구,1117012700,용산동5가,10대 미만,294.0
2234,용산구,1117012700,용산동5가,20대,723.6
2235,용산구,1117012700,용산동5가,30대,1026.0
2236,용산구,1117012700,용산동5가,40대,653.2
2237,용산구,1117012700,용산동5가,50대,728.4
2238,용산구,1117012700,용산동5가,60대,553.4
2239,용산구,1117012700,용산동5가,70대 이상,429.4
2240,용산구,1117012800,한강로3가,10대,236.4
2241,용산구,1117012800,한강로3가,10대 미만,294.0
2242,용산구,1117012800,한강로3가,20대,723.6
2243,용산구,1117012800,한강로3가,30대,1026.0
2244,용산구,1117012800,한강로3가,40대,653.2
2245,용산구,1117012800,한강로3가,50대,728.4
2246,용산구,1117012800,한강로3가,60대,553.4
2247,용산구,1117012800,한강로3가,70대 이상,429.4
2248,용산구,1117012900,이촌동,10대,3259.0
2249,용산구,1117012900,이촌동,10대 미만,2990.0
2250,용산구,1117012900,이촌동,20대,3470.0
2251,용산구,1117012900,이촌동,30대,4547.0
2252,용산구,1117012900,이촌동,40대,5747.0
2253,용산구,1117012900,이촌동,50대,5878.0
2254,용산구,1117012900,이촌동,60대,4388.0
2255,용산구,1117012900,이촌동,70대 이상,4316.0
2256,용산구,1117013000,이태원동,10대,938.0
2257,용산구,1117013000,이태원동,10대 미만,851.0
2258,용산구,1117013000,이태원동,20대,2990.0
2259,용산구,1117013000,이태원동,30대,3769.0
2260,용산구,1117013000,이태원동,40대,2793.0
2261,용산구,1117013000,이태원동,50대,2649.0
2262,용산구,1117013000,이태원동,60대,2343.0
2263,용산구,1117013000,이태원동,70대 이상,2236.0
2264,용산구,1117013100,한남동,10대,1420.0
2265,용산구,1117013100,한남동,10대 미만,1325.0
2266,용산구,1117013100,한남동,20대,2728.0
2267,용산구,1117013100,한남동,30대,4400.0
2268,용산구,1117013100,한남동,40대,3815.0
2269,용산구,1117013100,한남동,50대,3577.0
2270,용산구,1117013100,한남동,60대,2992.0
2271,용산구,1117013100,한남동,70대 이상,2521.0
2272,용산구,1117013200,동빙고동,10대,391.75
2273,용산구,1117013200,동빙고동,10대 미만,211.0
2274,용산구,1117013200,동빙고동,20대,443.0
2275,용산구,1117013200,동빙고동,30대,394.5
2276,용산구,1117013200,동빙고동,40대,627.75
2277,용산구,1117013200,동빙고동,50대,613.5
2278,용산구,1117013200,동빙고동,60대,405.5
2279,용산구,1117013200,동빙고동,70대 이상,377.5
2280,용산구,1117013300,서빙고동,10대,391.75
2281,용산구,1117013300,서빙고동,10대 미만,211.0
2282,용산구,1117013300,서빙고동,20대,443.0
2283,용산구,1117013300,서빙고동,30대,394.5
2284,용산구,1117013300,서빙고동,40대,627.75
2285,용산구,1117013300,서빙고동,50대,613.5
2286,용산구,1117013300,서빙고동,60대,405.5
2287,용산구,1117013300,서빙고동,70대 이상,377.5
2288,용산구,1117013400,주성동,10대,391.75
2289,용산구,1117013400,주성동,10대 미만,211.0
2290,용산구,1117013400,주성동,20대,443.0
2291,용산구,1117013400,주성동,30대,394.5
2292,용산구,1117013400,주성동,40대,627.75
2293,용산구,1117013400,주성동,50대,613.5
2294,용산구,1117013400,주성동,60대,405.5
2295,용산구,1117013400,주성동,70대 이상,377.5
2296,용산구,1117013500,용산동6가,10대,391.75
2297,용산구,1117013500,용산동6가,10대 미만,211.0
2298,용산구,1117013500,용산동6가,20대,443.0
2299,용산구,1117013500,용산동6가,30대,394.5
2300,용산구,1117013500,용산동6가,40대,627.75
2301,용산구,1117013500,용산동6가,50대,613.5
2302,용산구,1117013500,용산동6가,60대,405.5
2303,용산구,1117013500,용산동6가,70대 이상,377.5
2304,용산구,1117013600,보광동,10대,738.0
2305,용산구,1117013600,보광동,10대 미만,509.0
2306,용산구,1117013600,보광동,20대,2258.0
2307,용산구,1117013600,보광동,30대,2421.0
2308,용산구,1117013600,보광동,40대,2139.0
2309,용산구,1117013600,보광동,50대,2529.0
2310,용산구,1117013600,보광동,60대,2089.0
2311,용산구,1117013600,보광동,70대 이상,1799.0
2312,은평구,1138010100,수색동,10대,933.0
2313,은평구,1138010100,수색동,10대 미만,950.0
2314,은평구,1138010100,수색동,20대,1672.0
2315,은평구,1138010100,수색동,30대,2036.0
2316,은평구,1138010100,수색동,40대,1881.0
2317,은평구,1138010100,수색동,50대,2349.0
2318,은평구,1138010100,수색동,60대,1916.0
2319,은평구,1138010100,수색동,70대 이상,1504.0
2320,은평구,1138010200,녹번동,10대,2164.0
2321,은평구,1138010200,녹번동,10대 미만,2346.0
2322,은평구,1138010200,녹번동,20대,4880.0
2323,은평구,1138010200,녹번동,30대,6071.0
2324,은평구,1138010200,녹번동,40대,5526.0
2325,은평구,1138010200,녹번동,50대,5957.0
2326,은평구,1138010200,녹번동,60대,5370.0
2327,은평구,1138010200,녹번동,70대 이상,4789.0
2328,은평구,1138010300,불광동,10대,4119.0
2329,은평구,1138010300,불광동,10대 미만,3056.0
2330,은평구,1138010300,불광동,20대,9175.0
2331,은평구,1138010300,불광동,30대,9273.0
2332,은평구,1138010300,불광동,40대,9241.0
2333,은평구,1138010300,불광동,50대,11350.0
2334,은평구,1138010300,불광동,60대,10348.0
2335,은평구,1138010300,불광동,70대 이상,9473.0
2336,은평구,1138010400,갈현동,10대,3679.0
2337,은평구,1138010400,갈현동,10대 미만,2111.0
2338,은평구,1138010400,갈현동,20대,7609.0
2339,은평구,1138010400,갈현동,30대,6643.0
2340,은평구,1138010400,갈현동,40대,7376.0
2341,은평구,1138010400,갈현동,50대,8599.0
2342,은평구,1138010400,갈현동,60대,7382.0
2343,은평구,1138010400,갈현동,70대 이상,6349.0
2344,은평구,1138010500,구산동,10대,2726.0
2345,은평구,1138010500,구산동,10대 미만,1589.0
2346,은평구,1138010500,구산동,20대,4448.0
2347,은평구,1138010500,구산동,30대,4040.0
2348,은평구,1138010500,구산동,40대,4867.0
2349,은평구,1138010500,구산동,50대,5667.0
2350,은평구,1138010500,구산동,60대,4869.0
2351,은평구,1138010500,구산동,70대 이상,4160.0
2352,은평구,1138010600,대조동,10대,1519.0
2353,은평구,1138010600,대조동,10대 미만,1026.0
2354,은평구,1138010600,대조동,20대,4802.0
2355,은평구,1138010600,대조동,30대,4372.0
2356,은평구,1138010600,대조동,40대,3796.0
2357,은평구,1138010600,대조동,50대,4283.0
2358,은평구,1138010600,대조동,60대,3685.0
2359,은평구,1138010600,대조동,70대 이상,3653.0
2360,은평구,1138010700,응암동,10대,6588.0
2361,은평구,1138010700,응암동,10대 미만,6562.0
2362,은평구,1138010700,응암동,20대,10534.0
2363,은평구,1138010700,응암동,30대,13607.0
2364,은평구,1138010700,응암동,40대,14508.0
2365,은평구,1138010700,응암동,50대,12976.0
2366,은평구,1138010700,응암동,60대,10938.0
2367,은평구,1138010700,응암동,70대 이상,10215.0
2368,은평구,1138010800,역촌동,10대,3264.0
2369,은평구,1138010800,역촌동,10대 미만,2224.0
2370,은평구,1138010800,역촌동,20대,6427.0
2371,은평구,1138010800,역촌동,30대,6236.0
2372,은평구,1138010800,역촌동,40대,7266.0
2373,은평구,1138010800,역촌동,50대,7689.0
2374,은평구,1138010800,역촌동,60대,6550.0
2375,은평구,1138010800,역촌동,70대 이상,5755.0
2376,은평구,1138010900,신사동,10대,3387.0
2377,은평구,1138010900,신사동,10대 미만,2370.0
2378,은평구,1138010900,신사동,20대,6544.0
2379,은평구,1138010900,신사동,30대,6664.0
2380,은평구,1138010900,신사동,40대,7049.0
2381,은평구,1138010900,신사동,50대,7773.0
2382,은평구,1138010900,신사동,60대,7286.0
