,시군구명,행정동코드,행정동명,연령별,행정동단위 거주인구
2585,양천구,1147064000,신정3동,10대 미만,3624
2586,양천구,1147064000,신정3동,20대,6252
2587,양천구,1147064000,신정3동,30대,6227
2588,양천구,1147064000,신정3동,40대,8500
2589,양천구,1147064000,신정3동,50대,8864
2590,양천구,1147064000,신정3동,60대,6633
2591,양천구,1147064000,신정3동,70대 이상,5028
2592,양천구,1147065000,신정4동,10대,2236
2593,양천구,1147065000,신정4동,10대 미만,1416
2594,양천구,1147065000,신정4동,20대,5336
2595,양천구,1147065000,신정4동,30대,5073
2596,양천구,1147065000,신정4동,40대,5002
2597,양천구,1147065000,신정4동,50대,5593
2598,양천구,1147065000,신정4동,60대,4859
2599,양천구,1147065000,신정4동,70대 이상,3855
2600,양천구,1147067000,신정6동,10대,3563
2601,양천구,1147067000,신정6동,10대 미만,1891
2602,양천구,1147067000,신정6동,20대,2875
2603,양천구,1147067000,신정6동,30대,2615
2604,양천구,1147067000,신정6동,40대,4548
2605,양천구,1147067000,신정6동,50대,4386
2606,양천구,1147067000,신정6동,60대,2837
2607,양천구,1147067000,신정6동,70대 이상,1665
2608,양천구,1147068000,신정7동,10대,3235
2609,양천구,1147068000,신정7동,10대 미만,1788
2610,양천구,1147068000,신정7동,20대,3315
2611,양천구,1147068000,신정7동,30대,2968
2612,양천구,1147068000,신정7동,40대,4882
2613,양천구,1147068000,신정7동,50대,5167
2614,양천구,1147068000,신정7동,60대,4169
2615,양천구,1147068000,신정7동,70대 이상,3302
2616,영등포구,1156051500,영등포본동,10대,2516
2617,영등포구,1156051500,영등포본동,10대 미만,2764
2618,영등포구,1156051500,영등포본동,20대,5800
2619,영등포구,1156051500,영등포본동,30대,7012
2620,영등포구,1156051500,영등포본동,40대,6514
2621,영등포구,1156051500,영등포본동,50대,8534
2622,영등포구,1156051500,영등포본동,60대,7274
2623,영등포구,1156051500,영등포본동,70대 이상,5612
2624,영등포구,1156053500,영등포동,10대,7668
2625,영등포구,1156053500,영등포동,10대 미만,10845
2626,영등포구,1156053500,영등포동,20대,70902
2627,영등포구,1156053500,영등포동,30대,71532
2628,영등포구,1156053500,영등포동,40대,32877
2629,영등포구,1156053500,영등포동,50대,31581
2630,영등포구,1156053500,영등포동,60대,27054
2631,영등포구,1156053500,영등포동,70대 이상,19224
2632,영등포구,1156054000,여의동,10대,2960
2633,영등포구,1156054000,여의동,10대 미만,2547
2634,영등포구,1156054000,여의동,20대,3589
2635,영등포구,1156054000,여의동,30대,4765
2636,영등포구,1156054000,여의동,40대,5362
2637,영등포구,1156054000,여의동,50대,5229
2638,영등포구,1156054000,여의동,60대,4276
2639,영등포구,1156054000,여의동,70대 이상,4377
2640,영등포구,1156055000,당산제1동,10대,2823
2641,영등포구,1156055000,당산제1동,10대 미만,3156
2642,영등포구,1156055000,당산제1동,20대,10476
2643,영등포구,1156055000,당산제1동,30대,13164
2644,영등포구,1156055000,당산제1동,40대,8448
2645,영등포구,1156055000,당산제1동,50대,9165
2646,영등포구,1156055000,당산제1동,60대,8196
2647,영등포구,1156055000,당산제1동,70대 이상,6723
2648,영등포구,1156056000,당산제2동,10대,9300
2649,영등포구,1156056000,당산제2동,10대 미만,10608
2650,영등포구,1156056000,당산제2동,20대,29364
2651,영등포구,1156056000,당산제2동,30대,33256
2652,영등포구,1156056000,당산제2동,40대,21248
2653,영등포구,1156056000,당산제2동,50대,19560
2654,영등포구,1156056000,당산제2동,60대,15556
2655,영등포구,1156056000,당산제2동,70대 이상,12656
2656,영등포구,1156058500,도림동,10대,950
2657,영등포구,1156058500,도림동,10대 미만,981
2658,영등포구,1156058500,도림동,20대,2814
2659,영등포구,1156058500,도림동,30대,3523
2660,영등포구,1156058500,도림동,40대,2837
2661,영등포구,1156058500,도림동,50대,3638
2662,영등포구,1156058500,도림동,60대,2782
2663,영등포구,1156058500,도림동,70대 이상,2288
2664,영등포구,1156060500,문래동,10대,17904
2665,영등포구,1156060500,문래동,10대 미만,18942
2666,영등포구,1156060500,문래동,20대,21510
2667,영등포구,1156060500,문래동,30대,35406
2668,영등포구,1156060500,문래동,40대,36354
2669,영등포구,1156060500,문래동,50대,26340
2670,영등포구,1156060500,문래동,60대,21078
2671,영등포구,1156060500,문래동,70대 이상,18774
2672,영등포구,1156061000,양평제1동,10대,3024
2673,영등포구,1156061000,양평제1동,10대 미만,3849
2674,영등포구,1156061000,양평제1동,20대,9318
2675,영등포구,1156061000,양평제1동,30대,14118
2676,영등포구,1156061000,양평제1동,40대,9138
2677,영등포구,1156061000,양평제1동,50대,6390
2678,영등포구,1156061000,양평제1동,60대,5259
2679,영등포구,1156061000,양평제1동,70대 이상,4920
2680,영등포구,1156062000,양평제2동,10대,8664
2681,영등포구,1156062000,양평제2동,10대 미만,9156
2682,영등포구,1156062000,양평제2동,20대,22704
2683,영등포구,1156062000,양평제2동,30대,32550
2684,영등포구,1156062000,양평제2동,40대,20082
2685,영등포구,1156062000,양평제2동,50대,18216
2686,영등포구,1156062000,양평제2동,60대,13710
2687,영등포구,1156062000,양평제2동,70대 이상,10008
2688,영등포구,1156063000,신길제1동,10대,837
2689,영등포구,1156063000,신길제1동,10대 미만,570
2690,영등포구,1156063000,신길제1동,20대,3526
2691,영등포구,1156063000,신길제1동,30대,3355
2692,영등포구,1156063000,신길제1동,40대,2578
2693,영등포구,1156063000,신길제1동,50대,2963
2694,영등포구,1156063000,신길제1동,60대,2597
2695,영등포구,1156063000,신길제1동,70대 이상,2306
2696,영등포구,1156065000,신길제3동,10대,1109
2697,영등포구,1156065000,신길제3동,10대 미만,1165
2698,영등포구,1156065000,신길제3동,20대,2096
2699,영등포구,1156065000,신길제3동,30대,2674
2700,영등포구,1156065000,신길제3동,40대,2540
2701,영등포구,1156065000,신길제3동,50대,3114
2702,영등포구,1156065000,신길제3동,60대,2668
2703,영등포구,1156065000,신길제3동,70대 이상,2085
2704,영등포구,1156066000,신길제4동,10대,828
2705,영등포구,1156066000,신길제4동,10대 미만,883
2706,영등포구,1156066000,신길제4동,20대,1551
2707,영등포구,1156066000,신길제4동,30대,1922
2708,영등포구,1156066000,신길제4동,40대,2012
2709,영등포구,1156066000,신길제4동,50대,2290
2710,영등포구,1156066000,신길제4동,60대,2032
2711,영등포구,1156066000,신길제4동,70대 이상,1571
2712,영등포구,1156067000,신길제5동,10대,1560
2713,영등포구,1156067000,신길제5동,10대 미만,1592
2714,영등포구,1156067000,신길제5동,20대,2500
2715,영등포구,1156067000,신길제5동,30대,3110
2716,영등포구,1156067000,신길제5동,40대,3574
2717,영등포구,1156067000,신길제5동,50대,4274
2718,영등포구,1156067000,신길제5동,60대,3694
2719,영등포구,1156067000,신길제5동,70대 이상,2634
2720,영등포구,1156068000,신길제6동,10대,1234
2721,영등포구,1156068000,신길제6동,10대 미만,1123
2722,영등포구,1156068000,신길제6동,20대,3148
2723,영등포구,1156068000,신길제6동,30대,3272
2724,영등포구,1156068000,신길제6동,40대,2763
2725,영등포구,1156068000,신길제6동,50대,3284
2726,영등포구,1156068000,신길제6동,60대,2816
2727,영등포구,1156068000,신길제6동,70대 이상,2225
2728,영등포구,1156069000,신길제7동,10대,1803
2729,영등포구,1156069000,신길제7동,10대 미만,2016
2730,영등포구,1156069000,신길제7동,20대,2572
2731,영등포구,1156069000,신길제7동,30대,3336
2732,영등포구,1156069000,신길제7동,40대,3406
2733,영등포구,1156069000,신길제7동,50대,3049
2734,영등포구,1156069000,신길제7동,60대,2250
2735,영등포구,1156069000,신길제7동,70대 이상,1710
2736,영등포구,1156070000,대림제1동,10대,906
2737,영등포구,1156070000,대림제1동,10대 미만,980
2738,영등포구,1156070000,대림제1동,20대,2109
2739,영등포구,1156070000,대림제1동,30대,2229
2740,영등포구,1156070000,대림제1동,40대,2480
2741,영등포구,1156070000,대림제1동,50대,3329
2742,영등포구,1156070000,대림제1동,60대,2532
2743,영등포구,1156070000,대림제1동,70대 이상,2211
2744,영등포구,1156071000,대림제2동,10대,714
2745,영등포구,1156071000,대림제2동,10대 미만,720
2746,영등포구,1156071000,대림제2동,20대,2125
2747,영등포구,1156071000,대림제2동,30대,2664
2748,영등포구,1156071000,대림제2동,40대,2612
2749,영등포구,1156071000,대림제2동,50대,4136
2750,영등포구,1156071000,대림제2동,60대,2835
2751,영등포구,1156071000,대림제2동,70대 이상,2099
2752,영등포구,1156072000,대림제3동,10대,1438
2753,영등포구,1156072000,대림제3동,10대 미만,1305
2754,영등포구,1156072000,대림제3동,20대,3100
2755,영등포구,1156072000,대림제3동,30대,3738
2756,영등포구,1156072000,대림제3동,40대,3526
2757,영등포구,1156072000,대림제3동,50대,5302
2758,영등포구,1156072000,대림제3동,60대,4207
2759,영등포구,1156072000,대림제3동,70대 이상,3050
2760,용산구,1117051000,후암동,10대,1166
2761,용산구,1117051000,후암동,10대 미만,859
2762,용산구,1117051000,후암동,20대,2417
2763,용산구,1117051000,후암동,30대,2876
2764,용산구,1117051000,후암동,40대,2608
2765,용산구,1117051000,후암동,50대,2820
2766,용산구,1117051000,후암동,60대,2319
2767,용산구,1117051000,후암동,70대 이상,2061
2768,용산구,1117052000,용산2가동,10대,1104
2769,용산구,1117052000,용산2가동,10대 미만,702
2770,용산구,1117052000,용산2가동,20대,3416
2771,용산구,1117052000,용산2가동,30대,4156
2772,용산구,1117052000,용산2가동,40대,3066
2773,용산구,1117052000,용산2가동,50대,3012
2774,용산구,1117052000,용산2가동,60대,2898
2775,용산구,1117052000,용산2가동,70대 이상,2896
2776,용산구,1117053000,남영동,10대,1060
2777,용산구,1117053000,남영동,10대 미만,704
2778,용산구,1117053000,남영동,20대,4088
2779,용산구,1117053000,남영동,30대,4460
2780,용산구,1117053000,남영동,40대,4128
2781,용산구,1117053000,남영동,50대,6712
2782,용산구,1117053000,남영동,60대,5740
2783,용산구,1117053000,남영동,70대 이상,3904
2784,용산구,1117055500,청파동,10대,4252
2785,용산구,1117055500,청파동,10대 미만,2440
2786,용산구,1117055500,청파동,20대,18124
2787,용산구,1117055500,청파동,30대,13640
2788,용산구,1117055500,청파동,40대,10336
2789,용산구,1117055500,청파동,50대,12372
2790,용산구,1117055500,청파동,60대,10000
2791,용산구,1117055500,청파동,70대 이상,9000
2792,용산구,1117056000,원효로제1동,10대,3952
2793,용산구,1117056000,원효로제1동,10대 미만,5028
2794,용산구,1117056000,원효로제1동,20대,11452
2795,용산구,1117056000,원효로제1동,30대,15888
2796,용산구,1117056000,원효로제1동,40대,11068
2797,용산구,1117056000,원효로제1동,50대,9184
2798,용산구,1117056000,원효로제1동,60대,6980
2799,용산구,1117056000,원효로제1동,70대 이상,5028
2800,용산구,1117057000,원효로제2동,10대,5655
2801,용산구,1117057000,원효로제2동,10대 미만,4085
2802,용산구,1117057000,원효로제2동,20대,9515
2803,용산구,1117057000,원효로제2동,30대,10970
2804,용산구,1117057000,원효로제2동,40대,10565
2805,용산구,1117057000,원효로제2동,50대,11405
2806,용산구,1117057000,원효로제2동,60대,9015
2807,용산구,1117057000,원효로제2동,70대 이상,7935
2808,용산구,1117058000,효창동,10대,733
2809,용산구,1117058000,효창동,10대 미만,828
2810,용산구,1117058000,효창동,20대,1633
2811,용산구,1117058000,효창동,30대,1988
2812,용산구,1117058000,효창동,40대,1680
2813,용산구,1117058000,효창동,50대,1718
2814,용산구,1117058000,효창동,60대,1169
2815,용산구,1117058000,효창동,70대 이상,1082
2816,용산구,1117059000,용문동,10대,1418
2817,용산구,1117059000,용문동,10대 미만,1370
2818,용산구,1117059000,용문동,20대,3464
2819,용산구,1117059000,용문동,30대,3970
2820,용산구,1117059000,용문동,40대,3404
2821,용산구,1117059000,용문동,50대,3944
2822,용산구,1117059000,용문동,60대,3158
2823,용산구,1117059000,용문동,70대 이상,2936
2824,용산구,1117062500,한강로동,10대,5910
2825,용산구,1117062500,한강로동,10대 미만,7350
2826,용산구,1117062500,한강로동,20대,18090
2827,용산구,1117062500,한강로동,30대,25650
2828,용산구,1117062500,한강로동,40대,16330
2829,용산구,1117062500,한강로동,50대,18210
2830,용산구,1117062500,한강로동,60대,13835
2831,용산구,1117062500,한강로동,70대 이상,10735
2832,용산구,1117063000,이촌제1동,10대,2756
2833,용산구,1117063000,이촌제1동,10대 미만,2490
2834,용산구,1117063000,이촌제1동,20대,2632
2835,용산구,1117063000,이촌제1동,30대,3224
2836,용산구,1117063000,이촌제1동,40대,4534
2837,용산구,1117063000,이촌제1동,50대,4533
2838,용산구,1117063000,이촌제1동,60대,3027
2839,용산구,1117063000,이촌제1동,70대 이상,3135
2840,용산구,1117064000,이촌제2동,10대,503
2841,용산구,1117064000,이촌제2동,10대 미만,500
2842,용산구,1117064000,이촌제2동,20대,838
2843,용산구,1117064000,이촌제2동,30대,1323
2844,용산구,1117064000,이촌제2동,40대,1213
2845,용산구,1117064000,이촌제2동,50대,1345
2846,용산구,1117064000,이촌제2동,60대,1361
2847,용산구,1117064000,이촌제2동,70대 이상,1181
2848,용산구,1117065000,이태원제1동,10대,365
2849,용산구,1117065000,이태원제1동,10대 미만,336
2850,용산구,1117065000,이태원제1동,20대,1399
2851,용산구,1117065000,이태원제1동,30대,1609
2852,용산구,1117065000,이태원제1동,40대,1155
2853,용산구,1117065000,이태원제1동,50대,1158
2854,용산구,1117065000,이태원제1동,60대,1074
2855,용산구,1117065000,이태원제1동,70대 이상,935
2856,용산구,1117066000,이태원제2동,10대,573
2857,용산구,1117066000,이태원제2동,10대 미만,515
2858,용산구,1117066000,이태원제2동,20대,1591
2859,용산구,1117066000,이태원제2동,30대,2160
2860,용산구,1117066000,이태원제2동,40대,1638
2861,용산구,1117066000,이태원제2동,50대,1491
2862,용산구,1117066000,이태원제2동,60대,1269
2863,용산구,1117066000,이태원제2동,70대 이상,1301
2864,용산구,1117068500,한남동,10대,1420
2865,용산구,1117068500,한남동,10대 미만,1325
2866,용산구,1117068500,한남동,20대,2728
2867,용산구,1117068500,한남동,30대,4400
2868,용산구,1117068500,한남동,40대,3815
2869,용산구,1117068500,한남동,50대,3577
2870,용산구,1117068500,한남동,60대,2992
2871,용산구,1117068500,한남동,70대 이상,2521
2872,용산구,1117069000,서빙고동,10대,6268
2873,용산구,1117069000,서빙고동,10대 미만,3376
2874,용산구,1117069000,서빙고동,20대,7088
2875,용산구,1117069000,서빙고동,30대,6312
2876,용산구,1117069000,서빙고동,40대,10044
2877,용산구,1117069000,서빙고동,50대,9816
2878,용산구,1117069000,서빙고동,60대,6488
2879,용산구,1117069000,서빙고동,70대 이상,6040
2880,용산구,1117070000,보광동,10대,738
2881,용산구,1117070000,보광동,10대 미만,509
2882,용산구,1117070000,보광동,20대,2258
2883,용산구,1117070000,보광동,30대,2421
2884,용산구,1117070000,보광동,40대,2139
2885,용산구,1117070000,보광동,50대,2529
2886,용산구,1117070000,보광동,60대,2089
2887,용산구,1117070000,보광동,70대 이상,1799
2888,은평구,1138051000,녹번동,10대,2164
2889,은평구,1138051000,녹번동,10대 미만,2346
2890,은평구,1138051000,녹번동,20대,4880
2891,은평구,1138051000,녹번동,30대,6071
2892,은평구,1138051000,녹번동,40대,5526
2893,은평구,1138051000,녹번동,50대,5957
2894,은평구,1138051000,녹번동,60대,5370
2895,은평구,1138051000,녹번동,70대 이상,4789
2896,은평구,1138052000,불광제1동,10대,2495
2897,은평구,1138052000,불광제1동,10대 미만,2100
2898,은평구,1138052000,불광제1동,20대,5102
2899,은평구,1138052000,불광제1동,30대,5414
2900,은평구,1138052000,불광제1동,40대,5636
2901,은평구,1138052000,불광제1동,50대,6617
2902,은평구,1138052000,불광제1동,60대,5812
2903,은평구,1138052000,불광제1동,70대 이상,5348
2904,은평구,1138053000,불광제2동,10대,1624
2905,은평구,1138053000,불광제2동,10대 미만,956
2906,은평구,1138053000,불광제2동,20대,4073
2907,은평구,1138053000,불광제2동,30대,3859
2908,은평구,1138053000,불광제2동,40대,3605
2909,은평구,1138053000,불광제2동,50대,4733
2910,은평구,1138053000,불광제2동,60대,4536
2911,은평구,1138053000,불광제2동,70대 이상,4125
2912,은평구,1138055100,갈현제1동,10대,1362
2913,은평구,1138055100,갈현제1동,10대 미만,792
2914,은평구,1138055100,갈현제1동,20대,3315
2915,은평구,1138055100,갈현제1동,30대,2851
2916,은평구,1138055100,갈현제1동,40대,2969
2917,은평구,1138055100,갈현제1동,50대,3744
2918,은평구,1138055100,갈현제1동,60대,3509
2919,은평구,1138055100,갈현제1동,70대 이상,2899
2920,은평구,1138055200,갈현제2동,10대,2317
2921,은평구,1138055200,갈현제2동,10대 미만,1319
2922,은평구,1138055200,갈현제2동,20대,4294
2923,은평구,1138055200,갈현제2동,30대,3792
2924,은평구,1138055200,갈현제2동,40대,4407
2925,은평구,1138055200,갈현제2동,50대,4855
2926,은평구,1138055200,갈현제2동,60대,3873
2927,은평구,1138055200,갈현제2동,70대 이상,3450
2928,은평구,1138056000,구산동,10대,2726
2929,은평구,1138056000,구산동,10대 미만,1589
2930,은평구,1138056000,구산동,20대,4448
2931,은평구,1138056000,구산동,30대,4040
2932,은평구,1138056000,구산동,40대,4867
2933,은평구,1138056000,구산동,50대,5667
2934,은평구,1138056000,구산동,60대,4869
2935,은평구,1138056000,구산동,70대 이상,4160
2936,은평구,1138057000,대조동,10대,1519
2937,은평구,1138057000,대조동,10대 미만,1026
2938,은평구,1138057000,대조동,20대,4802
2939,은평구,1138057000,대조동,30대,4372
2940,은평구,1138057000,대조동,40대,3796
2941,은평구,1138057000,대조동,50대,4283
2942,은평구,1138057000,대조동,60대,3685
2943,은평구,1138057000,대조동,70대 이상,3653
2944,은평구,1138058000,응암제1동,10대,2710
2945,은평구,1138058000,응암제1동,10대 미만,2505
2946,은평구,1138058000,응암제1동,20대,4429
2947,은평구,1138058000,응암제1동,30대,5521
2948,은평구,1138058000,응암제1동,40대,5563
2949,은평구,1138058000,응암제1동,50대,5000
2950,은평구,1138058000,응암제1동,60대,4004
2951,은평구,1138058000,응암제1동,70대 이상,3510
2952,은평구,1138059000,응암제2동,10대,2447
2953,은평구,1138059000,응암제2동,10대 미만,3147
2954,은평구,1138059000,응암제2동,20대,2586
2955,은평구,1138059000,응암제2동,30대,4714
2956,은평구,1138059000,응암제2동,40대,5577
2957,은평구,1138059000,응암제2동,50대,3912
2958,은평구,1138059000,응암제2동,60대,3115
2959,은평구,1138059000,응암제2동,70대 이상,2688
2960,은평구,1138060000,응암제3동,10대,1431
2961,은평구,1138060000,응암제3동,10대 미만,910
2962,은평구,1138060000,응암제3동,20대,3519
2963,은평구,1138060000,응암제3동,30대,3372
2964,은평구,1138060000,응암제3동,40대,3368
2965,은평구,1138060000,응암제3동,50대,4064
2966,은평구,1138060000,응암제3동,60대,3819
2967,은평구,1138060000,응암제3동,70대 이상,4017
2968,은평구,1138062500,역촌동,10대,3264
2969,은평구,1138062500,역촌동,10대 미만,2224
2970,은평구,1138062500,역촌동,20대,6427
2971,은평구,1138062500,역촌동,30대,6236
2972,은평구,1138062500,역촌동,40대,7266
2973,은평구,1138062500,역촌동,50대,7689
2974,은평구,1138062500,역촌동,60대,6550
2975,은평구,1138062500,역촌동,70대 이상,5755
2976,은평구,1138063100,신사제1동,10대,1898
2977,은평구,1138063100,신사제1동,10대 미만,1415
2978,은평구,1138063100,신사제1동,20대,3816
2979,은평구,1138063100,신사제1동,30대,3945
2980,은평구,1138063100,신사제1동,40대,4102
2981,은평구,1138063100,신사제1동,50대,4436
2982,은평구,1138063100,신사제1동,60대,4116
2983,은평구,1138063100,신사제1동,70대 이상,3333
2984,은평구,1138063200,신사제2동,10대,1489
2985,은평구,1138063200,신사제2동,10대 미만,955
2986,은평구,1138063200,신사제2동,20대,2728
2987,은평구,1138063200,신사제2동,30대,2719
2988,은평구,1138063200,신사제2동,40대,2947
2989,은평구,1138063200,신사제2동,50대,3337
2990,은평구,1138063200,신사제2동,60대,3170
2991,은평구,1138063200,신사제2동,70대 이상,2465
2992,은평구,1138064000,증산동,10대,1480
2993,은평구,1138064000,증산동,10대 미만,1046
2994,은평구,1138064000,증산동,20대,2417
2995,은평구,1138064000,증산동,30대,2433
2996,은평구,1138064000,증산동,40대,2664
2997,은평구,1138064000,증산동,50대,3041
2998,은평구,1138064000,증산동,60대,2747
2999,은평구,1138064000,증산동,70대 이상,2223
3000,은평구,1138065000,수색동,10대,933
3001,은평구,1138065000,수색동,10대 미만,950
3002,은평구,1138065000,수색동,20대,1672
3003,은평구,1138065000,수색동,30대,2036
3004,은평구,1138065000,수색동,40대,1881
3005,은평구,1138065000,수색동,50대,2349
3006,은평구,1138065000,수색동,60대,1916
3007,은평구,1138065000,수색동,70대 이상,1504
3008,은평구,1138069000,진관동,10대,7325
3009,은평구,1138069000,진관동,10대 미만,3843
3010,은평구,1138069000,진관동,20대,6809
3011,은평구,1138069000,진관동,30대,6377
3012,은평구,1138069000,진관동,40대,10046
3013,은평구,1138069000,진관동,50대,8857
3014,은평구,1138069000,진관동,60대,6720
3015,은평구,1138069000,진관동,70대 이상,5593
3016,종로구,1111051500,청운효자동,10대,11460
3017,종로구,1111051500,청운효자동,10대 미만,7080
3018,종로구,1111051500,청운효자동,20대,15220
3019,종로구,1111051500,청운효자동,30대,15720
3020,종로구,1111051500,청운효자동,40대,21270
3021,종로구,1111051500,청운효자동,50대,19340
3022,종로구,1111051500,청운효자동,60대,14270
3023,종로구,1111051500,청운효자동,70대 이상,15610
3024,종로구,1111053000,사직동,10대,8088
3025,종로구,1111053000,사직동,10대 미만,6564
3026,종로구,1111053000,사직동,20대,14376
3027,종로구,1111053000,사직동,30대,18396
3028,종로구,1111053000,사직동,40대,18204
3029,종로구,1111053000,사직동,50대,18984
3030,종로구,1111053000,사직동,60대,14700
3031,종로구,1111053000,사직동,70대 이상,15552
3032,종로구,1111054000,삼청동,10대,1526
3033,종로구,1111054000,삼청동,10대 미만,840
3034,종로구,1111054000,삼청동,20대,2163
3035,종로구,1111054000,삼청동,30대,2373
3036,종로구,1111054000,삼청동,40대,2968
3037,종로구,1111054000,삼청동,50대,2800
3038,종로구,1111054000,삼청동,60대,3122
3039,종로구,1111054000,삼청동,70대 이상,3052
3040,종로구,1111055000,부암동,10대,2502
3041,종로구,1111055000,부암동,10대 미만,1416
3042,종로구,1111055000,부암동,20대,3888
3043,종로구,1111055000,부암동,30대,3852
3044,종로구,1111055000,부암동,40대,4647
3045,종로구,1111055000,부암동,50대,5031
3046,종로구,1111055000,부암동,60대,4032
3047,종로구,1111055000,부암동,70대 이상,3681
3048,종로구,1111056000,평창동,10대,3102
3049,종로구,1111056000,평창동,10대 미만,2282
3050,종로구,1111056000,평창동,20대,4530
3051,종로구,1111056000,평창동,30대,4368
3052,종로구,1111056000,평창동,40대,5410
3053,종로구,1111056000,평창동,50대,6596
3054,종로구,1111056000,평창동,60대,5440
3055,종로구,1111056000,평창동,70대 이상,4554
3056,종로구,1111057000,무악동,10대,958
3057,종로구,1111057000,무악동,10대 미만,609
3058,종로구,1111057000,무악동,20대,865
3059,종로구,1111057000,무악동,30대,881
3060,종로구,1111057000,무악동,40대,1380
3061,종로구,1111057000,무악동,50대,1444
3062,종로구,1111057000,무악동,60대,1054
3063,종로구,1111057000,무악동,70대 이상,993
3064,종로구,1111058000,교남동,10대,4776
3065,종로구,1111058000,교남동,10대 미만,4860
3066,종로구,1111058000,교남동,20대,7032
3067,종로구,1111058000,교남동,30대,9498
3068,종로구,1111058000,교남동,40대,10854
3069,종로구,1111058000,교남동,50대,9642
3070,종로구,1111058000,교남동,60대,7260
3071,종로구,1111058000,교남동,70대 이상,6726
3072,종로구,1111060000,가회동,10대,1232
3073,종로구,1111060000,가회동,10대 미만,736
3074,종로구,1111060000,가회동,20대,1892
3075,종로구,1111060000,가회동,30대,2232
3076,종로구,1111060000,가회동,40대,2780
3077,종로구,1111060000,가회동,50대,2880
3078,종로구,1111060000,가회동,60대,2332
3079,종로구,1111060000,가회동,70대 이상,2464
3080,종로구,1111061500,종로1.2.3.4가동,10대,10614
3081,종로구,1111061500,종로1.2.3.4가동,10대 미만,9744
3082,종로구,1111061500,종로1.2.3.4가동,20대,35786
3083,종로구,1111061500,종로1.2.3.4가동,30대,37294
3084,종로구,1111061500,종로1.2.3.4가동,40대,37236
3085,종로구,1111061500,종로1.2.3.4가동,50대,43587
3086,종로구,1111061500,종로1.2.3.4가동,60대,43268
3087,종로구,1111061500,종로1.2.3.4가동,70대 이상,38193
3088,종로구,1111063000,종로5.6가동,10대,1060
3089,종로구,1111063000,종로5.6가동,10대 미만,450
3090,종로구,1111063000,종로5.6가동,20대,6810
3091,종로구,1111063000,종로5.6가동,30대,4160
3092,종로구,1111063000,종로5.6가동,40대,2785
3093,종로구,1111063000,종로5.6가동,50대,4555
3094,종로구,1111063000,종로5.6가동,60대,3900
3095,종로구,1111063000,종로5.6가동,70대 이상,3625
3096,종로구,1111064000,이화동,10대,1080
3097,종로구,1111064000,이화동,10대 미만,678
3098,종로구,1111064000,이화동,20대,5901
3099,종로구,1111064000,이화동,30대,3903
3100,종로구,1111064000,이화동,40대,2733
3101,종로구,1111064000,이화동,50대,3357
3102,종로구,1111064000,이화동,60대,2751
3103,종로구,1111064000,이화동,70대 이상,2799
3104,종로구,1111065000,혜화동,10대,8436
3105,종로구,1111065000,혜화동,10대 미만,3672
3106,종로구,1111065000,혜화동,20대,40560
3107,종로구,1111065000,혜화동,30대,13272
3108,종로구,1111065000,혜화동,40대,12486
3109,종로구,1111065000,혜화동,50대,14340
3110,종로구,1111065000,혜화동,60대,10128
3111,종로구,1111065000,혜화동,70대 이상,11814
3112,종로구,1111067000,창신제1동,10대,211
3113,종로구,1111067000,창신제1동,10대 미만,141
3114,종로구,1111067000,창신제1동,20대,943
3115,종로구,1111067000,창신제1동,30대,694
3116,종로구,1111067000,창신제1동,40대,624
3117,종로구,1111067000,창신제1동,50대,1108
3118,종로구,1111067000,창신제1동,60대,1053
3119,종로구,1111067000,창신제1동,70대 이상,809
3120,종로구,1111068000,창신제2동,10대,420
3121,종로구,1111068000,창신제2동,10대 미만,207
3122,종로구,1111068000,창신제2동,20대,1603
3123,종로구,1111068000,창신제2동,30대,1063
3124,종로구,1111068000,창신제2동,40대,1022
3125,종로구,1111068000,창신제2동,50대,1920
3126,종로구,1111068000,창신제2동,60대,1501
3127,종로구,1111068000,창신제2동,70대 이상,1185
3128,종로구,1111069000,창신제3동,10대,455
3129,종로구,1111069000,창신제3동,10대 미만,350
3130,종로구,1111069000,창신제3동,20대,962
3131,종로구,1111069000,창신제3동,30대,926
3132,종로구,1111069000,창신제3동,40대,878
3133,종로구,1111069000,창신제3동,50대,1236
3134,종로구,1111069000,창신제3동,60대,1043
3135,종로구,1111069000,창신제3동,70대 이상,797
3136,종로구,1111070000,숭인제1동,10대,358
3137,종로구,1111070000,숭인제1동,10대 미만,231
3138,종로구,1111070000,숭인제1동,20대,838
3139,종로구,1111070000,숭인제1동,30대,852
3140,종로구,1111070000,숭인제1동,40대,913
3141,종로구,1111070000,숭인제1동,50대,1178
3142,종로구,1111070000,숭인제1동,60대,943
3143,종로구,1111070000,숭인제1동,70대 이상,795
3144,종로구,1111071000,숭인제2동,10대,361
3145,종로구,1111071000,숭인제2동,10대 미만,248
3146,종로구,1111071000,숭인제2동,20대,2638
3147,종로구,1111071000,숭인제2동,30대,1762
3148,종로구,1111071000,숭인제2동,40대,1185
3149,종로구,1111071000,숭인제2동,50대,1671
3150,종로구,1111071000,숭인제2동,60대,1411
3151,종로구,1111071000,숭인제2동,70대 이상,1067
3152,중구,1114052000,소공동,10대,3120
3153,중구,1114052000,소공동,10대 미만,3084
3154,중구,1114052000,소공동,20대,4404
3155,중구,1114052000,소공동,30대,9024
3156,중구,1114052000,소공동,40대,9612
3157,중구,1114052000,소공동,50대,5988
