"행정구역(동읍면)별","5세별","항목","단위","2019.11 월",
"도봉제2동","20 - 24세","총인구수[명]","명","1582",
"도봉제2동","20 - 24세","남자인구수[명]","명","821",
"도봉제2동","20 - 24세","여자인구수[명]","명","761",
"도봉제2동","25 - 29세","총인구수[명]","명","1895",
"도봉제2동","25 - 29세","남자인구수[명]","명","936",
"도봉제2동","25 - 29세","여자인구수[명]","명","959",
"도봉제2동","30 - 34세","총인구수[명]","명","1729",
"도봉제2동","30 - 34세","남자인구수[명]","명","862",
"도봉제2동","30 - 34세","여자인구수[명]","명","867",
"도봉제2동","35 - 39세","총인구수[명]","명","2163",
"도봉제2동","35 - 39세","남자인구수[명]","명","1121",
"도봉제2동","35 - 39세","여자인구수[명]","명","1042",
"도봉제2동","40 - 44세","총인구수[명]","명","1918",
"도봉제2동","40 - 44세","남자인구수[명]","명","1003",
"도봉제2동","40 - 44세","여자인구수[명]","명","915",
"도봉제2동","45 - 49세","총인구수[명]","명","2104",
"도봉제2동","45 - 49세","남자인구수[명]","명","1055",
"도봉제2동","45 - 49세","여자인구수[명]","명","1049",
"도봉제2동","50 - 54세","총인구수[명]","명","2172",
"도봉제2동","50 - 54세","남자인구수[명]","명","1042",
"도봉제2동","50 - 54세","여자인구수[명]","명","1130",
"도봉제2동","55 - 59세","총인구수[명]","명","2494",
"도봉제2동","55 - 59세","남자인구수[명]","명","1223",
"도봉제2동","55 - 59세","여자인구수[명]","명","1271",
"도봉제2동","60 - 64세","총인구수[명]","명","2798",
"도봉제2동","60 - 64세","남자인구수[명]","명","1318",
"도봉제2동","60 - 64세","여자인구수[명]","명","1480",
"도봉제2동","65 - 69세","총인구수[명]","명","1967",
"도봉제2동","65 - 69세","남자인구수[명]","명","972",
"도봉제2동","65 - 69세","여자인구수[명]","명","995",
"도봉제2동","70 - 74세","총인구수[명]","명","1579",
"도봉제2동","70 - 74세","남자인구수[명]","명","732",
"도봉제2동","70 - 74세","여자인구수[명]","명","847",
"도봉제2동","75 - 79세","총인구수[명]","명","1180",
"도봉제2동","75 - 79세","남자인구수[명]","명","568",
"도봉제2동","75 - 79세","여자인구수[명]","명","612",
"도봉제2동","80 - 84세","총인구수[명]","명","749",
"도봉제2동","80 - 84세","남자인구수[명]","명","307",
"도봉제2동","80 - 84세","여자인구수[명]","명","442",
"도봉제2동","85 - 89세","총인구수[명]","명","332",
"도봉제2동","85 - 89세","남자인구수[명]","명","111",
"도봉제2동","85 - 89세","여자인구수[명]","명","221",
"도봉제2동","90 - 94세","총인구수[명]","명","132",
"도봉제2동","90 - 94세","남자인구수[명]","명","35",
"도봉제2동","90 - 94세","여자인구수[명]","명","97",
"도봉제2동","95 - 99세","총인구수[명]","명","24",
"도봉제2동","95 - 99세","남자인구수[명]","명","11",
"도봉제2동","95 - 99세","여자인구수[명]","명","13",
"도봉제2동","100+","총인구수[명]","명","28",
"도봉제2동","100+","남자인구수[명]","명","5",
"도봉제2동","100+","여자인구수[명]","명","23",
"쌍문제1동","계","총인구수[명]","명","22120",
"쌍문제1동","계","남자인구수[명]","명","10706",
"쌍문제1동","계","여자인구수[명]","명","11414",
"쌍문제1동","0 - 4세","총인구수[명]","명","552",
"쌍문제1동","0 - 4세","남자인구수[명]","명","293",
"쌍문제1동","0 - 4세","여자인구수[명]","명","259",
"쌍문제1동","5 - 9세","총인구수[명]","명","732",
"쌍문제1동","5 - 9세","남자인구수[명]","명","374",
"쌍문제1동","5 - 9세","여자인구수[명]","명","358",
"쌍문제1동","10 - 14세","총인구수[명]","명","749",
"쌍문제1동","10 - 14세","남자인구수[명]","명","365",
"쌍문제1동","10 - 14세","여자인구수[명]","명","384",
"쌍문제1동","15 - 19세","총인구수[명]","명","1048",
"쌍문제1동","15 - 19세","남자인구수[명]","명","501",
"쌍문제1동","15 - 19세","여자인구수[명]","명","547",
"쌍문제1동","20 - 24세","총인구수[명]","명","1531",
"쌍문제1동","20 - 24세","남자인구수[명]","명","719",
"쌍문제1동","20 - 24세","여자인구수[명]","명","812",
"쌍문제1동","25 - 29세","총인구수[명]","명","1602",
"쌍문제1동","25 - 29세","남자인구수[명]","명","804",
"쌍문제1동","25 - 29세","여자인구수[명]","명","798",
"쌍문제1동","30 - 34세","총인구수[명]","명","1249",
"쌍문제1동","30 - 34세","남자인구수[명]","명","627",
"쌍문제1동","30 - 34세","여자인구수[명]","명","622",
"쌍문제1동","35 - 39세","총인구수[명]","명","1406",
"쌍문제1동","35 - 39세","남자인구수[명]","명","735",
"쌍문제1동","35 - 39세","여자인구수[명]","명","671",
"쌍문제1동","40 - 44세","총인구수[명]","명","1531",
"쌍문제1동","40 - 44세","남자인구수[명]","명","772",
"쌍문제1동","40 - 44세","여자인구수[명]","명","759",
"쌍문제1동","45 - 49세","총인구수[명]","명","1906",
"쌍문제1동","45 - 49세","남자인구수[명]","명","965",
"쌍문제1동","45 - 49세","여자인구수[명]","명","941",
"쌍문제1동","50 - 54세","총인구수[명]","명","1873",
"쌍문제1동","50 - 54세","남자인구수[명]","명","932",
"쌍문제1동","50 - 54세","여자인구수[명]","명","941",
"쌍문제1동","55 - 59세","총인구수[명]","명","1898",
"쌍문제1동","55 - 59세","남자인구수[명]","명","882",
"쌍문제1동","55 - 59세","여자인구수[명]","명","1016",
"쌍문제1동","60 - 64세","총인구수[명]","명","1892",
"쌍문제1동","60 - 64세","남자인구수[명]","명","891",
"쌍문제1동","60 - 64세","여자인구수[명]","명","1001",
"쌍문제1동","65 - 69세","총인구수[명]","명","1262",
"쌍문제1동","65 - 69세","남자인구수[명]","명","585",
"쌍문제1동","65 - 69세","여자인구수[명]","명","677",
"쌍문제1동","70 - 74세","총인구수[명]","명","1070",
"쌍문제1동","70 - 74세","남자인구수[명]","명","490",
"쌍문제1동","70 - 74세","여자인구수[명]","명","580",
"쌍문제1동","75 - 79세","총인구수[명]","명","953",
"쌍문제1동","75 - 79세","남자인구수[명]","명","454",
"쌍문제1동","75 - 79세","여자인구수[명]","명","499",
"쌍문제1동","80 - 84세","총인구수[명]","명","537",
"쌍문제1동","80 - 84세","남자인구수[명]","명","219",
"쌍문제1동","80 - 84세","여자인구수[명]","명","318",
"쌍문제1동","85 - 89세","총인구수[명]","명","204",
"쌍문제1동","85 - 89세","남자인구수[명]","명","67",
"쌍문제1동","85 - 89세","여자인구수[명]","명","137",
"쌍문제1동","90 - 94세","총인구수[명]","명","86",
"쌍문제1동","90 - 94세","남자인구수[명]","명","20",
"쌍문제1동","90 - 94세","여자인구수[명]","명","66",
"쌍문제1동","95 - 99세","총인구수[명]","명","20",
"쌍문제1동","95 - 99세","남자인구수[명]","명","4",
"쌍문제1동","95 - 99세","여자인구수[명]","명","16",
"쌍문제1동","100+","총인구수[명]","명","19",
"쌍문제1동","100+","남자인구수[명]","명","7",
"쌍문제1동","100+","여자인구수[명]","명","12",
"쌍문제2동","계","총인구수[명]","명","19889",
"쌍문제2동","계","남자인구수[명]","명","9639",
"쌍문제2동","계","여자인구수[명]","명","10250",
"쌍문제2동","0 - 4세","총인구수[명]","명","564",
"쌍문제2동","0 - 4세","남자인구수[명]","명","297",
"쌍문제2동","0 - 4세","여자인구수[명]","명","267",
"쌍문제2동","5 - 9세","총인구수[명]","명","600",
"쌍문제2동","5 - 9세","남자인구수[명]","명","342",
"쌍문제2동","5 - 9세","여자인구수[명]","명","258",
"쌍문제2동","10 - 14세","총인구수[명]","명","606",
"쌍문제2동","10 - 14세","남자인구수[명]","명","325",
"쌍문제2동","10 - 14세","여자인구수[명]","명","281",
"쌍문제2동","15 - 19세","총인구수[명]","명","931",
"쌍문제2동","15 - 19세","남자인구수[명]","명","466",
"쌍문제2동","15 - 19세","여자인구수[명]","명","465",
"쌍문제2동","20 - 24세","총인구수[명]","명","1219",
"쌍문제2동","20 - 24세","남자인구수[명]","명","616",
"쌍문제2동","20 - 24세","여자인구수[명]","명","603",
"쌍문제2동","25 - 29세","총인구수[명]","명","1466",
"쌍문제2동","25 - 29세","남자인구수[명]","명","751",
"쌍문제2동","25 - 29세","여자인구수[명]","명","715",
"쌍문제2동","30 - 34세","총인구수[명]","명","1232",
"쌍문제2동","30 - 34세","남자인구수[명]","명","614",
"쌍문제2동","30 - 34세","여자인구수[명]","명","618",
"쌍문제2동","35 - 39세","총인구수[명]","명","1557",
"쌍문제2동","35 - 39세","남자인구수[명]","명","848",
"쌍문제2동","35 - 39세","여자인구수[명]","명","709",
"쌍문제2동","40 - 44세","총인구수[명]","명","1318",
"쌍문제2동","40 - 44세","남자인구수[명]","명","659",
"쌍문제2동","40 - 44세","여자인구수[명]","명","659",
"쌍문제2동","45 - 49세","총인구수[명]","명","1623",
"쌍문제2동","45 - 49세","남자인구수[명]","명","807",
"쌍문제2동","45 - 49세","여자인구수[명]","명","816",
"쌍문제2동","50 - 54세","총인구수[명]","명","1671",
"쌍문제2동","50 - 54세","남자인구수[명]","명","768",
"쌍문제2동","50 - 54세","여자인구수[명]","명","903",
"쌍문제2동","55 - 59세","총인구수[명]","명","1752",
"쌍문제2동","55 - 59세","남자인구수[명]","명","785",
"쌍문제2동","55 - 59세","여자인구수[명]","명","967",
"쌍문제2동","60 - 64세","총인구수[명]","명","1727",
"쌍문제2동","60 - 64세","남자인구수[명]","명","796",
"쌍문제2동","60 - 64세","여자인구수[명]","명","931",
"쌍문제2동","65 - 69세","총인구수[명]","명","1162",
"쌍문제2동","65 - 69세","남자인구수[명]","명","556",
"쌍문제2동","65 - 69세","여자인구수[명]","명","606",
"쌍문제2동","70 - 74세","총인구수[명]","명","908",
"쌍문제2동","70 - 74세","남자인구수[명]","명","403",
"쌍문제2동","70 - 74세","여자인구수[명]","명","505",
"쌍문제2동","75 - 79세","총인구수[명]","명","730",
"쌍문제2동","75 - 79세","남자인구수[명]","명","313",
"쌍문제2동","75 - 79세","여자인구수[명]","명","417",
"쌍문제2동","80 - 84세","총인구수[명]","명","476",
"쌍문제2동","80 - 84세","남자인구수[명]","명","190",
"쌍문제2동","80 - 84세","여자인구수[명]","명","286",
"쌍문제2동","85 - 89세","총인구수[명]","명","234",
"쌍문제2동","85 - 89세","남자인구수[명]","명","72",
"쌍문제2동","85 - 89세","여자인구수[명]","명","162",
"쌍문제2동","90 - 94세","총인구수[명]","명","72",
"쌍문제2동","90 - 94세","남자인구수[명]","명","19",
"쌍문제2동","90 - 94세","여자인구수[명]","명","53",
"쌍문제2동","95 - 99세","총인구수[명]","명","26",
"쌍문제2동","95 - 99세","남자인구수[명]","명","5",
"쌍문제2동","95 - 99세","여자인구수[명]","명","21",
"쌍문제2동","100+","총인구수[명]","명","15",
"쌍문제2동","100+","남자인구수[명]","명","7",
"쌍문제2동","100+","여자인구수[명]","명","8",
"쌍문제3동","계","총인구수[명]","명","17089",
"쌍문제3동","계","남자인구수[명]","명","8262",
"쌍문제3동","계","여자인구수[명]","명","8827",
"쌍문제3동","0 - 4세","총인구수[명]","명","436",
"쌍문제3동","0 - 4세","남자인구수[명]","명","223",
"쌍문제3동","0 - 4세","여자인구수[명]","명","213",
"쌍문제3동","5 - 9세","총인구수[명]","명","455",
"쌍문제3동","5 - 9세","남자인구수[명]","명","230",
"쌍문제3동","5 - 9세","여자인구수[명]","명","225",
"쌍문제3동","10 - 14세","총인구수[명]","명","466",
"쌍문제3동","10 - 14세","남자인구수[명]","명","236",
"쌍문제3동","10 - 14세","여자인구수[명]","명","230",
"쌍문제3동","15 - 19세","총인구수[명]","명","681",
"쌍문제3동","15 - 19세","남자인구수[명]","명","341",
"쌍문제3동","15 - 19세","여자인구수[명]","명","340",
"쌍문제3동","20 - 24세","총인구수[명]","명","1147",
"쌍문제3동","20 - 24세","남자인구수[명]","명","548",
"쌍문제3동","20 - 24세","여자인구수[명]","명","599",
"쌍문제3동","25 - 29세","총인구수[명]","명","1417",
"쌍문제3동","25 - 29세","남자인구수[명]","명","681",
"쌍문제3동","25 - 29세","여자인구수[명]","명","736",
"쌍문제3동","30 - 34세","총인구수[명]","명","1213",
"쌍문제3동","30 - 34세","남자인구수[명]","명","620",
"쌍문제3동","30 - 34세","여자인구수[명]","명","593",
"쌍문제3동","35 - 39세","총인구수[명]","명","1292",
"쌍문제3동","35 - 39세","남자인구수[명]","명","679",
"쌍문제3동","35 - 39세","여자인구수[명]","명","613",
"쌍문제3동","40 - 44세","총인구수[명]","명","1176",
"쌍문제3동","40 - 44세","남자인구수[명]","명","599",
"쌍문제3동","40 - 44세","여자인구수[명]","명","577",
"쌍문제3동","45 - 49세","총인구수[명]","명","1344",
"쌍문제3동","45 - 49세","남자인구수[명]","명","713",
"쌍문제3동","45 - 49세","여자인구수[명]","명","631",
"쌍문제3동","50 - 54세","총인구수[명]","명","1421",
"쌍문제3동","50 - 54세","남자인구수[명]","명","665",
"쌍문제3동","50 - 54세","여자인구수[명]","명","756",
"쌍문제3동","55 - 59세","총인구수[명]","명","1459",
"쌍문제3동","55 - 59세","남자인구수[명]","명","650",
"쌍문제3동","55 - 59세","여자인구수[명]","명","809",
"쌍문제3동","60 - 64세","총인구수[명]","명","1351",
"쌍문제3동","60 - 64세","남자인구수[명]","명","641",
"쌍문제3동","60 - 64세","여자인구수[명]","명","710",
"쌍문제3동","65 - 69세","총인구수[명]","명","1008",
"쌍문제3동","65 - 69세","남자인구수[명]","명","474",
"쌍문제3동","65 - 69세","여자인구수[명]","명","534",
"쌍문제3동","70 - 74세","총인구수[명]","명","849",
"쌍문제3동","70 - 74세","남자인구수[명]","명","380",
"쌍문제3동","70 - 74세","여자인구수[명]","명","469",
"쌍문제3동","75 - 79세","총인구수[명]","명","745",
"쌍문제3동","75 - 79세","남자인구수[명]","명","335",
"쌍문제3동","75 - 79세","여자인구수[명]","명","410",
"쌍문제3동","80 - 84세","총인구수[명]","명","383",
"쌍문제3동","80 - 84세","남자인구수[명]","명","170",
"쌍문제3동","80 - 84세","여자인구수[명]","명","213",
"쌍문제3동","85 - 89세","총인구수[명]","명","166",
"쌍문제3동","85 - 89세","남자인구수[명]","명","56",
"쌍문제3동","85 - 89세","여자인구수[명]","명","110",
"쌍문제3동","90 - 94세","총인구수[명]","명","60",
"쌍문제3동","90 - 94세","남자인구수[명]","명","17",
"쌍문제3동","90 - 94세","여자인구수[명]","명","43",
"쌍문제3동","95 - 99세","총인구수[명]","명","14",
"쌍문제3동","95 - 99세","남자인구수[명]","명","4",
"쌍문제3동","95 - 99세","여자인구수[명]","명","10",
"쌍문제3동","100+","총인구수[명]","명","6",
"쌍문제3동","100+","남자인구수[명]","명","0",
"쌍문제3동","100+","여자인구수[명]","명","6",
"쌍문제4동","계","총인구수[명]","명","19784",
"쌍문제4동","계","남자인구수[명]","명","9426",
"쌍문제4동","계","여자인구수[명]","명","10358",
"쌍문제4동","0 - 4세","총인구수[명]","명","524",
"쌍문제4동","0 - 4세","남자인구수[명]","명","266",
"쌍문제4동","0 - 4세","여자인구수[명]","명","258",
"쌍문제4동","5 - 9세","총인구수[명]","명","808",
"쌍문제4동","5 - 9세","남자인구수[명]","명","432",
"쌍문제4동","5 - 9세","여자인구수[명]","명","376",
"쌍문제4동","10 - 14세","총인구수[명]","명","943",
"쌍문제4동","10 - 14세","남자인구수[명]","명","444",
"쌍문제4동","10 - 14세","여자인구수[명]","명","499",
"쌍문제4동","15 - 19세","총인구수[명]","명","1194",
"쌍문제4동","15 - 19세","남자인구수[명]","명","615",
"쌍문제4동","15 - 19세","여자인구수[명]","명","579",
"쌍문제4동","20 - 24세","총인구수[명]","명","1349",
"쌍문제4동","20 - 24세","남자인구수[명]","명","718",
"쌍문제4동","20 - 24세","여자인구수[명]","명","631",
"쌍문제4동","25 - 29세","총인구수[명]","명","1365",
"쌍문제4동","25 - 29세","남자인구수[명]","명","677",
"쌍문제4동","25 - 29세","여자인구수[명]","명","688",
"쌍문제4동","30 - 34세","총인구수[명]","명","1111",
"쌍문제4동","30 - 34세","남자인구수[명]","명","550",
"쌍문제4동","30 - 34세","여자인구수[명]","명","561",
"쌍문제4동","35 - 39세","총인구수[명]","명","1373",
"쌍문제4동","35 - 39세","남자인구수[명]","명","658",
"쌍문제4동","35 - 39세","여자인구수[명]","명","715",
"쌍문제4동","40 - 44세","총인구수[명]","명","1303",
"쌍문제4동","40 - 44세","남자인구수[명]","명","592",
"쌍문제4동","40 - 44세","여자인구수[명]","명","711",
"쌍문제4동","45 - 49세","총인구수[명]","명","1862",
"쌍문제4동","45 - 49세","남자인구수[명]","명","861",
"쌍문제4동","45 - 49세","여자인구수[명]","명","1001",
"쌍문제4동","50 - 54세","총인구수[명]","명","1749",
"쌍문제4동","50 - 54세","남자인구수[명]","명","785",
"쌍문제4동","50 - 54세","여자인구수[명]","명","964",
"쌍문제4동","55 - 59세","총인구수[명]","명","1818",
"쌍문제4동","55 - 59세","남자인구수[명]","명","828",
"쌍문제4동","55 - 59세","여자인구수[명]","명","990",
"쌍문제4동","60 - 64세","총인구수[명]","명","1663",
"쌍문제4동","60 - 64세","남자인구수[명]","명","789",
"쌍문제4동","60 - 64세","여자인구수[명]","명","874",
"쌍문제4동","65 - 69세","총인구수[명]","명","954",
"쌍문제4동","65 - 69세","남자인구수[명]","명","488",
"쌍문제4동","65 - 69세","여자인구수[명]","명","466",
"쌍문제4동","70 - 74세","총인구수[명]","명","601",
"쌍문제4동","70 - 74세","남자인구수[명]","명","303",
"쌍문제4동","70 - 74세","여자인구수[명]","명","298",
"쌍문제4동","75 - 79세","총인구수[명]","명","531",
"쌍문제4동","75 - 79세","남자인구수[명]","명","213",
"쌍문제4동","75 - 79세","여자인구수[명]","명","318",
"쌍문제4동","80 - 84세","총인구수[명]","명","367",
"쌍문제4동","80 - 84세","남자인구수[명]","명","136",
"쌍문제4동","80 - 84세","여자인구수[명]","명","231",
"쌍문제4동","85 - 89세","총인구수[명]","명","168",
"쌍문제4동","85 - 89세","남자인구수[명]","명","45",
"쌍문제4동","85 - 89세","여자인구수[명]","명","123",
"쌍문제4동","90 - 94세","총인구수[명]","명","84",
"쌍문제4동","90 - 94세","남자인구수[명]","명","23",
"쌍문제4동","90 - 94세","여자인구수[명]","명","61",
"쌍문제4동","95 - 99세","총인구수[명]","명","13",
"쌍문제4동","95 - 99세","남자인구수[명]","명","3",
"쌍문제4동","95 - 99세","여자인구수[명]","명","10",
"쌍문제4동","100+","총인구수[명]","명","4",
"쌍문제4동","100+","남자인구수[명]","명","0",
"쌍문제4동","100+","여자인구수[명]","명","4",
"방학제1동","계","총인구수[명]","명","29886",
"방학제1동","계","남자인구수[명]","명","14828",
"방학제1동","계","여자인구수[명]","명","15058",
"방학제1동","0 - 4세","총인구수[명]","명","720",
"방학제1동","0 - 4세","남자인구수[명]","명","357",
"방학제1동","0 - 4세","여자인구수[명]","명","363",
"방학제1동","5 - 9세","총인구수[명]","명","995",
"방학제1동","5 - 9세","남자인구수[명]","명","487",
"방학제1동","5 - 9세","여자인구수[명]","명","508",
"방학제1동","10 - 14세","총인구수[명]","명","1040",
"방학제1동","10 - 14세","남자인구수[명]","명","538",
"방학제1동","10 - 14세","여자인구수[명]","명","502",
"방학제1동","15 - 19세","총인구수[명]","명","1367",
"방학제1동","15 - 19세","남자인구수[명]","명","689",
"방학제1동","15 - 19세","여자인구수[명]","명","678",
"방학제1동","20 - 24세","총인구수[명]","명","1993",
"방학제1동","20 - 24세","남자인구수[명]","명","1046",
"방학제1동","20 - 24세","여자인구수[명]","명","947",
"방학제1동","25 - 29세","총인구수[명]","명","2120",
"방학제1동","25 - 29세","남자인구수[명]","명","1088",
"방학제1동","25 - 29세","여자인구수[명]","명","1032",
"방학제1동","30 - 34세","총인구수[명]","명","1635",
"방학제1동","30 - 34세","남자인구수[명]","명","847",
"방학제1동","30 - 34세","여자인구수[명]","명","788",
"방학제1동","35 - 39세","총인구수[명]","명","1960",
"방학제1동","35 - 39세","남자인구수[명]","명","1002",
"방학제1동","35 - 39세","여자인구수[명]","명","958",
"방학제1동","40 - 44세","총인구수[명]","명","1988",
"방학제1동","40 - 44세","남자인구수[명]","명","1000",
"방학제1동","40 - 44세","여자인구수[명]","명","988",
"방학제1동","45 - 49세","총인구수[명]","명","2523",
"방학제1동","45 - 49세","남자인구수[명]","명","1232",
"방학제1동","45 - 49세","여자인구수[명]","명","1291",
"방학제1동","50 - 54세","총인구수[명]","명","2727",
"방학제1동","50 - 54세","남자인구수[명]","명","1371",
"방학제1동","50 - 54세","여자인구수[명]","명","1356",
"방학제1동","55 - 59세","총인구수[명]","명","2855",
"방학제1동","55 - 59세","남자인구수[명]","명","1411",
"방학제1동","55 - 59세","여자인구수[명]","명","1444",
"방학제1동","60 - 64세","총인구수[명]","명","2662",
"방학제1동","60 - 64세","남자인구수[명]","명","1301",
"방학제1동","60 - 64세","여자인구수[명]","명","1361",
"방학제1동","65 - 69세","총인구수[명]","명","1745",
"방학제1동","65 - 69세","남자인구수[명]","명","837",
"방학제1동","65 - 69세","여자인구수[명]","명","908",
"방학제1동","70 - 74세","총인구수[명]","명","1432",
"방학제1동","70 - 74세","남자인구수[명]","명","708",
"방학제1동","70 - 74세","여자인구수[명]","명","724",
"방학제1동","75 - 79세","총인구수[명]","명","1108",
"방학제1동","75 - 79세","남자인구수[명]","명","559",
"방학제1동","75 - 79세","여자인구수[명]","명","549",
"방학제1동","80 - 84세","총인구수[명]","명","591",
"방학제1동","80 - 84세","남자인구수[명]","명","244",
"방학제1동","80 - 84세","여자인구수[명]","명","347",
"방학제1동","85 - 89세","총인구수[명]","명","268",
"방학제1동","85 - 89세","남자인구수[명]","명","78",
"방학제1동","85 - 89세","여자인구수[명]","명","190",
"방학제1동","90 - 94세","총인구수[명]","명","111",
"방학제1동","90 - 94세","남자인구수[명]","명","25",
"방학제1동","90 - 94세","여자인구수[명]","명","86",
"방학제1동","95 - 99세","총인구수[명]","명","36",
"방학제1동","95 - 99세","남자인구수[명]","명","7",
"방학제1동","95 - 99세","여자인구수[명]","명","29",
"방학제1동","100+","총인구수[명]","명","10",
"방학제1동","100+","남자인구수[명]","명","1",
"방학제1동","100+","여자인구수[명]","명","9",
"방학제2동","계","총인구수[명]","명","20987",
"방학제2동","계","남자인구수[명]","명","10612",
"방학제2동","계","여자인구수[명]","명","10375",
"방학제2동","0 - 4세","총인구수[명]","명","469",
"방학제2동","0 - 4세","남자인구수[명]","명","244",
"방학제2동","0 - 4세","여자인구수[명]","명","225",
"방학제2동","5 - 9세","총인구수[명]","명","621",
"방학제2동","5 - 9세","남자인구수[명]","명","317",
"방학제2동","5 - 9세","여자인구수[명]","명","304",
"방학제2동","10 - 14세","총인구수[명]","명","618",
"방학제2동","10 - 14세","남자인구수[명]","명","305",
"방학제2동","10 - 14세","여자인구수[명]","명","313",
"방학제2동","15 - 19세","총인구수[명]","명","970",
"방학제2동","15 - 19세","남자인구수[명]","명","530",
"방학제2동","15 - 19세","여자인구수[명]","명","440",
"방학제2동","20 - 24세","총인구수[명]","명","1418",
"방학제2동","20 - 24세","남자인구수[명]","명","760",
"방학제2동","20 - 24세","여자인구수[명]","명","658",
"방학제2동","25 - 29세","총인구수[명]","명","1451",
"방학제2동","25 - 29세","남자인구수[명]","명","817",
"방학제2동","25 - 29세","여자인구수[명]","명","634",
"방학제2동","30 - 34세","총인구수[명]","명","1126",
"방학제2동","30 - 34세","남자인구수[명]","명","603",
"방학제2동","30 - 34세","여자인구수[명]","명","523",
"방학제2동","35 - 39세","총인구수[명]","명","1354",
"방학제2동","35 - 39세","남자인구수[명]","명","726",
"방학제2동","35 - 39세","여자인구수[명]","명","628",
"방학제2동","40 - 44세","총인구수[명]","명","1297",
"방학제2동","40 - 44세","남자인구수[명]","명","673",
"방학제2동","40 - 44세","여자인구수[명]","명","624",
"방학제2동","45 - 49세","총인구수[명]","명","1805",
"방학제2동","45 - 49세","남자인구수[명]","명","920",
"방학제2동","45 - 49세","여자인구수[명]","명","885",
"방학제2동","50 - 54세","총인구수[명]","명","1970",
"방학제2동","50 - 54세","남자인구수[명]","명","977",
"방학제2동","50 - 54세","여자인구수[명]","명","993",
"방학제2동","55 - 59세","총인구수[명]","명","1960",
"방학제2동","55 - 59세","남자인구수[명]","명","984",
"방학제2동","55 - 59세","여자인구수[명]","명","976",
"방학제2동","60 - 64세","총인구수[명]","명","1872",
"방학제2동","60 - 64세","남자인구수[명]","명","928",
"방학제2동","60 - 64세","여자인구수[명]","명","944",
"방학제2동","65 - 69세","총인구수[명]","명","1307",
"방학제2동","65 - 69세","남자인구수[명]","명","654",
"방학제2동","65 - 69세","여자인구수[명]","명","653",
"방학제2동","70 - 74세","총인구수[명]","명","1057",
"방학제2동","70 - 74세","남자인구수[명]","명","490",
"방학제2동","70 - 74세","여자인구수[명]","명","567",
"방학제2동","75 - 79세","총인구수[명]","명","870",
"방학제2동","75 - 79세","남자인구수[명]","명","385",
"방학제2동","75 - 79세","여자인구수[명]","명","485",
"방학제2동","80 - 84세","총인구수[명]","명","490",
"방학제2동","80 - 84세","남자인구수[명]","명","202",
"방학제2동","80 - 84세","여자인구수[명]","명","288",
"방학제2동","85 - 89세","총인구수[명]","명","215",
"방학제2동","85 - 89세","남자인구수[명]","명","62",
"방학제2동","85 - 89세","여자인구수[명]","명","153",
"방학제2동","90 - 94세","총인구수[명]","명","86",
"방학제2동","90 - 94세","남자인구수[명]","명","25",
"방학제2동","90 - 94세","여자인구수[명]","명","61",
"방학제2동","95 - 99세","총인구수[명]","명","16",
"방학제2동","95 - 99세","남자인구수[명]","명","6",
"방학제2동","95 - 99세","여자인구수[명]","명","10",
"방학제2동","100+","총인구수[명]","명","15",
"방학제2동","100+","남자인구수[명]","명","4",
"방학제2동","100+","여자인구수[명]","명","11",
"방학제3동","계","총인구수[명]","명","28718",
"방학제3동","계","남자인구수[명]","명","14012",
"방학제3동","계","여자인구수[명]","명","14706",
"방학제3동","0 - 4세","총인구수[명]","명","865",
"방학제3동","0 - 4세","남자인구수[명]","명","458",
"방학제3동","0 - 4세","여자인구수[명]","명","407",
"방학제3동","5 - 9세","총인구수[명]","명","1251",
"방학제3동","5 - 9세","남자인구수[명]","명","660",
"방학제3동","5 - 9세","여자인구수[명]","명","591",
"방학제3동","10 - 14세","총인구수[명]","명","1407",
"방학제3동","10 - 14세","남자인구수[명]","명","751",
"방학제3동","10 - 14세","여자인구수[명]","명","656",
"방학제3동","15 - 19세","총인구수[명]","명","1598",
"방학제3동","15 - 19세","남자인구수[명]","명","863",
"방학제3동","15 - 19세","여자인구수[명]","명","735",
"방학제3동","20 - 24세","총인구수[명]","명","1786",
"방학제3동","20 - 24세","남자인구수[명]","명","970",
"방학제3동","20 - 24세","여자인구수[명]","명","816",
"방학제3동","25 - 29세","총인구수[명]","명","1851",
"방학제3동","25 - 29세","남자인구수[명]","명","1033",
"방학제3동","25 - 29세","여자인구수[명]","명","818",
"방학제3동","30 - 34세","총인구수[명]","명","1557",
"방학제3동","30 - 34세","남자인구수[명]","명","796",
"방학제3동","30 - 34세","여자인구수[명]","명","761",
"방학제3동","35 - 39세","총인구수[명]","명","1818",
"방학제3동","35 - 39세","남자인구수[명]","명","865",
"방학제3동","35 - 39세","여자인구수[명]","명","953",
"방학제3동","40 - 44세","총인구수[명]","명","1950",
"방학제3동","40 - 44세","남자인구수[명]","명","913",
"방학제3동","40 - 44세","여자인구수[명]","명","1037",
"방학제3동","45 - 49세","총인구수[명]","명","2582",
"방학제3동","45 - 49세","남자인구수[명]","명","1221",
"방학제3동","45 - 49세","여자인구수[명]","명","1361",
"방학제3동","50 - 54세","총인구수[명]","명","2424",
"방학제3동","50 - 54세","남자인구수[명]","명","1116",
"방학제3동","50 - 54세","여자인구수[명]","명","1308",
"방학제3동","55 - 59세","총인구수[명]","명","2670",
"방학제3동","55 - 59세","남자인구수[명]","명","1226",
