,시군구명,행정동코드,행정동명,법정동코드,법정동명,연령별,행정동단위 거주인구,법정동단위 거주인구
2420,성북구,1129055500,삼선동,1129011300,삼선동3가,40대,3313,368.1111111111111
2421,성북구,1129055500,삼선동,1129011300,삼선동3가,50대,3739,415.44444444444446
2422,성북구,1129055500,삼선동,1129011300,삼선동3가,60대,2811,312.3333333333333
2423,성북구,1129055500,삼선동,1129011300,삼선동3가,70대 이상,2768,307.55555555555554
2424,성북구,1129055500,삼선동,1129011400,삼선동4가,10대,1777,197.44444444444446
2425,성북구,1129055500,삼선동,1129011400,삼선동4가,10대 미만,936,104.0
2426,성북구,1129055500,삼선동,1129011400,삼선동4가,20대,4166,462.8888888888889
2427,성북구,1129055500,삼선동,1129011400,삼선동4가,30대,3215,357.22222222222223
2428,성북구,1129055500,삼선동,1129011400,삼선동4가,40대,3313,368.1111111111111
2429,성북구,1129055500,삼선동,1129011400,삼선동4가,50대,3739,415.44444444444446
2430,성북구,1129055500,삼선동,1129011400,삼선동4가,60대,2811,312.3333333333333
2431,성북구,1129055500,삼선동,1129011400,삼선동4가,70대 이상,2768,307.55555555555554
2432,성북구,1129055500,삼선동,1129011500,삼선동5가,10대,1777,197.44444444444446
2433,성북구,1129055500,삼선동,1129011500,삼선동5가,10대 미만,936,104.0
2434,성북구,1129055500,삼선동,1129011500,삼선동5가,20대,4166,462.8888888888889
2435,성북구,1129055500,삼선동,1129011500,삼선동5가,30대,3215,357.22222222222223
2436,성북구,1129055500,삼선동,1129011500,삼선동5가,40대,3313,368.1111111111111
2437,성북구,1129055500,삼선동,1129011500,삼선동5가,50대,3739,415.44444444444446
2438,성북구,1129055500,삼선동,1129011500,삼선동5가,60대,2811,312.3333333333333
2439,성북구,1129055500,삼선동,1129011500,삼선동5가,70대 이상,2768,307.55555555555554
2440,성북구,1129057500,동선동,1129010300,돈암동,10대,944,118.0
2441,성북구,1129057500,동선동,1129010300,돈암동,10대 미만,478,59.75
2442,성북구,1129057500,동선동,1129010300,돈암동,20대,4568,571.0
2443,성북구,1129057500,동선동,1129010300,돈암동,30대,2519,314.875
2444,성북구,1129057500,동선동,1129010300,돈암동,40대,1881,235.125
2445,성북구,1129057500,동선동,1129010300,돈암동,50대,1938,242.25
2446,성북구,1129057500,동선동,1129010300,돈암동,60대,1493,186.625
2447,성북구,1129057500,동선동,1129010300,돈암동,70대 이상,1613,201.625
2448,성북구,1129057500,동선동,1129010900,동소문동6가,10대,944,118.0
2449,성북구,1129057500,동선동,1129010900,동소문동6가,10대 미만,478,59.75
2450,성북구,1129057500,동선동,1129010900,동소문동6가,20대,4568,571.0
2451,성북구,1129057500,동선동,1129010900,동소문동6가,30대,2519,314.875
2452,성북구,1129057500,동선동,1129010900,동소문동6가,40대,1881,235.125
2453,성북구,1129057500,동선동,1129010900,동소문동6가,50대,1938,242.25
2454,성북구,1129057500,동선동,1129010900,동소문동6가,60대,1493,186.625
2455,성북구,1129057500,동선동,1129010900,동소문동6가,70대 이상,1613,201.625
2456,성북구,1129057500,동선동,1129011000,동소문동7가,10대,944,118.0
2457,성북구,1129057500,동선동,1129011000,동소문동7가,10대 미만,478,59.75
2458,성북구,1129057500,동선동,1129011000,동소문동7가,20대,4568,571.0
2459,성북구,1129057500,동선동,1129011000,동소문동7가,30대,2519,314.875
2460,성북구,1129057500,동선동,1129011000,동소문동7가,40대,1881,235.125
2461,성북구,1129057500,동선동,1129011000,동소문동7가,50대,1938,242.25
2462,성북구,1129057500,동선동,1129011000,동소문동7가,60대,1493,186.625
2463,성북구,1129057500,동선동,1129011000,동소문동7가,70대 이상,1613,201.625
2464,성북구,1129057500,동선동,1129011600,동선동1가,10대,944,118.0
2465,성북구,1129057500,동선동,1129011600,동선동1가,10대 미만,478,59.75
2466,성북구,1129057500,동선동,1129011600,동선동1가,20대,4568,571.0
2467,성북구,1129057500,동선동,1129011600,동선동1가,30대,2519,314.875
2468,성북구,1129057500,동선동,1129011600,동선동1가,40대,1881,235.125
2469,성북구,1129057500,동선동,1129011600,동선동1가,50대,1938,242.25
2470,성북구,1129057500,동선동,1129011600,동선동1가,60대,1493,186.625
2471,성북구,1129057500,동선동,1129011600,동선동1가,70대 이상,1613,201.625
2472,성북구,1129057500,동선동,1129011700,동선동2가,10대,944,118.0
2473,성북구,1129057500,동선동,1129011700,동선동2가,10대 미만,478,59.75
2474,성북구,1129057500,동선동,1129011700,동선동2가,20대,4568,571.0
2475,성북구,1129057500,동선동,1129011700,동선동2가,30대,2519,314.875
2476,성북구,1129057500,동선동,1129011700,동선동2가,40대,1881,235.125
2477,성북구,1129057500,동선동,1129011700,동선동2가,50대,1938,242.25
2478,성북구,1129057500,동선동,1129011700,동선동2가,60대,1493,186.625
2479,성북구,1129057500,동선동,1129011700,동선동2가,70대 이상,1613,201.625
2480,성북구,1129057500,동선동,1129011800,동선동3가,10대,944,118.0
2481,성북구,1129057500,동선동,1129011800,동선동3가,10대 미만,478,59.75
2482,성북구,1129057500,동선동,1129011800,동선동3가,20대,4568,571.0
2483,성북구,1129057500,동선동,1129011800,동선동3가,30대,2519,314.875
2484,성북구,1129057500,동선동,1129011800,동선동3가,40대,1881,235.125
2485,성북구,1129057500,동선동,1129011800,동선동3가,50대,1938,242.25
2486,성북구,1129057500,동선동,1129011800,동선동3가,60대,1493,186.625
2487,성북구,1129057500,동선동,1129011800,동선동3가,70대 이상,1613,201.625
2488,성북구,1129057500,동선동,1129011900,동선동4가,10대,944,118.0
2489,성북구,1129057500,동선동,1129011900,동선동4가,10대 미만,478,59.75
2490,성북구,1129057500,동선동,1129011900,동선동4가,20대,4568,571.0
2491,성북구,1129057500,동선동,1129011900,동선동4가,30대,2519,314.875
2492,성북구,1129057500,동선동,1129011900,동선동4가,40대,1881,235.125
2493,성북구,1129057500,동선동,1129011900,동선동4가,50대,1938,242.25
2494,성북구,1129057500,동선동,1129011900,동선동4가,60대,1493,186.625
2495,성북구,1129057500,동선동,1129011900,동선동4가,70대 이상,1613,201.625
2496,성북구,1129057500,동선동,1129012000,동선동5가,10대,944,118.0
2497,성북구,1129057500,동선동,1129012000,동선동5가,10대 미만,478,59.75
2498,성북구,1129057500,동선동,1129012000,동선동5가,20대,4568,571.0
2499,성북구,1129057500,동선동,1129012000,동선동5가,30대,2519,314.875
2500,성북구,1129057500,동선동,1129012000,동선동5가,40대,1881,235.125
2501,성북구,1129057500,동선동,1129012000,동선동5가,50대,1938,242.25
2502,성북구,1129057500,동선동,1129012000,동선동5가,60대,1493,186.625
2503,성북구,1129057500,동선동,1129012000,동선동5가,70대 이상,1613,201.625
2504,성북구,1129058000,돈암제1동,1129010300,돈암동,10대,1163,1163.0
2505,성북구,1129058000,돈암제1동,1129010300,돈암동,10대 미만,737,737.0
2506,성북구,1129058000,돈암제1동,1129010300,돈암동,20대,1884,1884.0
2507,성북구,1129058000,돈암제1동,1129010300,돈암동,30대,1905,1905.0
2508,성북구,1129058000,돈암제1동,1129010300,돈암동,40대,1962,1962.0
2509,성북구,1129058000,돈암제1동,1129010300,돈암동,50대,2641,2641.0
2510,성북구,1129058000,돈암제1동,1129010300,돈암동,60대,2217,2217.0
2511,성북구,1129058000,돈암제1동,1129010300,돈암동,70대 이상,1956,1956.0
2512,성북구,1129059000,돈암제2동,1129010300,돈암동,10대,2676,2676.0
2513,성북구,1129059000,돈암제2동,1129010300,돈암동,10대 미만,1810,1810.0
2514,성북구,1129059000,돈암제2동,1129010300,돈암동,20대,2813,2813.0
2515,성북구,1129059000,돈암제2동,1129010300,돈암동,30대,2845,2845.0
2516,성북구,1129059000,돈암제2동,1129010300,돈암동,40대,4146,4146.0
2517,성북구,1129059000,돈암제2동,1129010300,돈암동,50대,4186,4186.0
2518,성북구,1129059000,돈암제2동,1129010300,돈암동,60대,2823,2823.0
2519,성북구,1129059000,돈암제2동,1129010300,돈암동,70대 이상,2343,2343.0
2520,성북구,1129060000,안암동,1129012100,안암동1가,10대,836,167.2
2521,성북구,1129060000,안암동,1129012100,안암동1가,10대 미만,404,80.8
2522,성북구,1129060000,안암동,1129012100,안암동1가,20대,5405,1081.0
2523,성북구,1129060000,안암동,1129012100,안암동1가,30대,2028,405.6
2524,성북구,1129060000,안암동,1129012100,안암동1가,40대,1545,309.0
2525,성북구,1129060000,안암동,1129012100,안암동1가,50대,1956,391.2
2526,성북구,1129060000,안암동,1129012100,안암동1가,60대,1483,296.6
2527,성북구,1129060000,안암동,1129012100,안암동1가,70대 이상,1477,295.4
2528,성북구,1129060000,안암동,1129012200,안암동2가,10대,836,167.2
2529,성북구,1129060000,안암동,1129012200,안암동2가,10대 미만,404,80.8
2530,성북구,1129060000,안암동,1129012200,안암동2가,20대,5405,1081.0
2531,성북구,1129060000,안암동,1129012200,안암동2가,30대,2028,405.6
2532,성북구,1129060000,안암동,1129012200,안암동2가,40대,1545,309.0
2533,성북구,1129060000,안암동,1129012200,안암동2가,50대,1956,391.2
2534,성북구,1129060000,안암동,1129012200,안암동2가,60대,1483,296.6
2535,성북구,1129060000,안암동,1129012200,안암동2가,70대 이상,1477,295.4
2536,성북구,1129060000,안암동,1129012300,안암동3가,10대,836,167.2
2537,성북구,1129060000,안암동,1129012300,안암동3가,10대 미만,404,80.8
2538,성북구,1129060000,안암동,1129012300,안암동3가,20대,5405,1081.0
2539,성북구,1129060000,안암동,1129012300,안암동3가,30대,2028,405.6
2540,성북구,1129060000,안암동,1129012300,안암동3가,40대,1545,309.0
2541,성북구,1129060000,안암동,1129012300,안암동3가,50대,1956,391.2
2542,성북구,1129060000,안암동,1129012300,안암동3가,60대,1483,296.6
2543,성북구,1129060000,안암동,1129012300,안암동3가,70대 이상,1477,295.4
2544,성북구,1129060000,안암동,1129012400,안암동4가,10대,836,167.2
2545,성북구,1129060000,안암동,1129012400,안암동4가,10대 미만,404,80.8
2546,성북구,1129060000,안암동,1129012400,안암동4가,20대,5405,1081.0
2547,성북구,1129060000,안암동,1129012400,안암동4가,30대,2028,405.6
2548,성북구,1129060000,안암동,1129012400,안암동4가,40대,1545,309.0
2549,성북구,1129060000,안암동,1129012400,안암동4가,50대,1956,391.2
2550,성북구,1129060000,안암동,1129012400,안암동4가,60대,1483,296.6
2551,성북구,1129060000,안암동,1129012400,안암동4가,70대 이상,1477,295.4
2552,성북구,1129060000,안암동,1129012500,안암동5가,10대,836,167.2
2553,성북구,1129060000,안암동,1129012500,안암동5가,10대 미만,404,80.8
2554,성북구,1129060000,안암동,1129012500,안암동5가,20대,5405,1081.0
2555,성북구,1129060000,안암동,1129012500,안암동5가,30대,2028,405.6
2556,성북구,1129060000,안암동,1129012500,안암동5가,40대,1545,309.0
2557,성북구,1129060000,안암동,1129012500,안암동5가,50대,1956,391.2
2558,성북구,1129060000,안암동,1129012500,안암동5가,60대,1483,296.6
2559,성북구,1129060000,안암동,1129012500,안암동5가,70대 이상,1477,295.4
2560,성북구,1129061000,보문동,1129012600,보문동4가,10대,1014,144.85714285714286
2561,성북구,1129061000,보문동,1129012600,보문동4가,10대 미만,1050,150.0
2562,성북구,1129061000,보문동,1129012600,보문동4가,20대,2696,385.14285714285717
2563,성북구,1129061000,보문동,1129012600,보문동4가,30대,2726,389.42857142857144
2564,성북구,1129061000,보문동,1129012600,보문동4가,40대,2433,347.57142857142856
2565,성북구,1129061000,보문동,1129012600,보문동4가,50대,2656,379.42857142857144
2566,성북구,1129061000,보문동,1129012600,보문동4가,60대,2048,292.57142857142856
2567,성북구,1129061000,보문동,1129012600,보문동4가,70대 이상,1673,239.0
2568,성북구,1129061000,보문동,1129012700,보문동5가,10대,1014,144.85714285714286
2569,성북구,1129061000,보문동,1129012700,보문동5가,10대 미만,1050,150.0
2570,성북구,1129061000,보문동,1129012700,보문동5가,20대,2696,385.14285714285717
2571,성북구,1129061000,보문동,1129012700,보문동5가,30대,2726,389.42857142857144
2572,성북구,1129061000,보문동,1129012700,보문동5가,40대,2433,347.57142857142856
2573,성북구,1129061000,보문동,1129012700,보문동5가,50대,2656,379.42857142857144
2574,성북구,1129061000,보문동,1129012700,보문동5가,60대,2048,292.57142857142856
2575,성북구,1129061000,보문동,1129012700,보문동5가,70대 이상,1673,239.0
2576,성북구,1129061000,보문동,1129012800,보문동6가,10대,1014,144.85714285714286
2577,성북구,1129061000,보문동,1129012800,보문동6가,10대 미만,1050,150.0
2578,성북구,1129061000,보문동,1129012800,보문동6가,20대,2696,385.14285714285717
2579,성북구,1129061000,보문동,1129012800,보문동6가,30대,2726,389.42857142857144
2580,성북구,1129061000,보문동,1129012800,보문동6가,40대,2433,347.57142857142856
2581,성북구,1129061000,보문동,1129012800,보문동6가,50대,2656,379.42857142857144
2582,성북구,1129061000,보문동,1129012800,보문동6가,60대,2048,292.57142857142856
2583,성북구,1129061000,보문동,1129012800,보문동6가,70대 이상,1673,239.0
2584,성북구,1129061000,보문동,1129012900,보문동7가,10대,1014,144.85714285714286
2585,성북구,1129061000,보문동,1129012900,보문동7가,10대 미만,1050,150.0
2586,성북구,1129061000,보문동,1129012900,보문동7가,20대,2696,385.14285714285717
2587,성북구,1129061000,보문동,1129012900,보문동7가,30대,2726,389.42857142857144
2588,성북구,1129061000,보문동,1129012900,보문동7가,40대,2433,347.57142857142856
2589,성북구,1129061000,보문동,1129012900,보문동7가,50대,2656,379.42857142857144
2590,성북구,1129061000,보문동,1129012900,보문동7가,60대,2048,292.57142857142856
2591,성북구,1129061000,보문동,1129012900,보문동7가,70대 이상,1673,239.0
2592,성북구,1129061000,보문동,1129013000,보문동1가,10대,1014,144.85714285714286
2593,성북구,1129061000,보문동,1129013000,보문동1가,10대 미만,1050,150.0
2594,성북구,1129061000,보문동,1129013000,보문동1가,20대,2696,385.14285714285717
2595,성북구,1129061000,보문동,1129013000,보문동1가,30대,2726,389.42857142857144
2596,성북구,1129061000,보문동,1129013000,보문동1가,40대,2433,347.57142857142856
2597,성북구,1129061000,보문동,1129013000,보문동1가,50대,2656,379.42857142857144
2598,성북구,1129061000,보문동,1129013000,보문동1가,60대,2048,292.57142857142856
2599,성북구,1129061000,보문동,1129013000,보문동1가,70대 이상,1673,239.0
2600,성북구,1129061000,보문동,1129013100,보문동2가,10대,1014,144.85714285714286
2601,성북구,1129061000,보문동,1129013100,보문동2가,10대 미만,1050,150.0
2602,성북구,1129061000,보문동,1129013100,보문동2가,20대,2696,385.14285714285717
2603,성북구,1129061000,보문동,1129013100,보문동2가,30대,2726,389.42857142857144
2604,성북구,1129061000,보문동,1129013100,보문동2가,40대,2433,347.57142857142856
2605,성북구,1129061000,보문동,1129013100,보문동2가,50대,2656,379.42857142857144
2606,성북구,1129061000,보문동,1129013100,보문동2가,60대,2048,292.57142857142856
2607,성북구,1129061000,보문동,1129013100,보문동2가,70대 이상,1673,239.0
2608,성북구,1129061000,보문동,1129013200,보문동3가,10대,1014,144.85714285714286
2609,성북구,1129061000,보문동,1129013200,보문동3가,10대 미만,1050,150.0
2610,성북구,1129061000,보문동,1129013200,보문동3가,20대,2696,385.14285714285717
2611,성북구,1129061000,보문동,1129013200,보문동3가,30대,2726,389.42857142857144
2612,성북구,1129061000,보문동,1129013200,보문동3가,40대,2433,347.57142857142856
2613,성북구,1129061000,보문동,1129013200,보문동3가,50대,2656,379.42857142857144
2614,성북구,1129061000,보문동,1129013200,보문동3가,60대,2048,292.57142857142856
2615,성북구,1129061000,보문동,1129013200,보문동3가,70대 이상,1673,239.0
2616,성북구,1129062000,정릉제1동,1129013300,정릉동,10대,1701,1701.0
2617,성북구,1129062000,정릉제1동,1129013300,정릉동,10대 미만,1316,1316.0
2618,성북구,1129062000,정릉제1동,1129013300,정릉동,20대,2209,2209.0
2619,성북구,1129062000,정릉제1동,1129013300,정릉동,30대,2451,2451.0
2620,성북구,1129062000,정릉제1동,1129013300,정릉동,40대,3053,3053.0
2621,성북구,1129062000,정릉제1동,1129013300,정릉동,50대,2874,2874.0
2622,성북구,1129062000,정릉제1동,1129013300,정릉동,60대,2322,2322.0
2623,성북구,1129062000,정릉제1동,1129013300,정릉동,70대 이상,2145,2145.0
2624,성북구,1129063000,정릉제2동,1129010300,돈암동,10대,1779,889.5
2625,성북구,1129063000,정릉제2동,1129010300,돈암동,10대 미만,1336,668.0
2626,성북구,1129063000,정릉제2동,1129010300,돈암동,20대,3131,1565.5
2627,성북구,1129063000,정릉제2동,1129010300,돈암동,30대,3040,1520.0
2628,성북구,1129063000,정릉제2동,1129010300,돈암동,40대,3384,1692.0
2629,성북구,1129063000,정릉제2동,1129010300,돈암동,50대,3812,1906.0
2630,성북구,1129063000,정릉제2동,1129010300,돈암동,60대,3411,1705.5
2631,성북구,1129063000,정릉제2동,1129010300,돈암동,70대 이상,2997,1498.5
2632,성북구,1129063000,정릉제2동,1129013300,정릉동,10대,1779,889.5
2633,성북구,1129063000,정릉제2동,1129013300,정릉동,10대 미만,1336,668.0
2634,성북구,1129063000,정릉제2동,1129013300,정릉동,20대,3131,1565.5
2635,성북구,1129063000,정릉제2동,1129013300,정릉동,30대,3040,1520.0
2636,성북구,1129063000,정릉제2동,1129013300,정릉동,40대,3384,1692.0
2637,성북구,1129063000,정릉제2동,1129013300,정릉동,50대,3812,1906.0
2638,성북구,1129063000,정릉제2동,1129013300,정릉동,60대,3411,1705.5
2639,성북구,1129063000,정릉제2동,1129013300,정릉동,70대 이상,2997,1498.5
2640,성북구,1129064000,정릉제3동,1129013300,정릉동,10대,1000,1000.0
2641,성북구,1129064000,정릉제3동,1129013300,정릉동,10대 미만,532,532.0
2642,성북구,1129064000,정릉제3동,1129013300,정릉동,20대,3250,3250.0
2643,성북구,1129064000,정릉제3동,1129013300,정릉동,30대,1869,1869.0
2644,성북구,1129064000,정릉제3동,1129013300,정릉동,40대,1758,1758.0
2645,성북구,1129064000,정릉제3동,1129013300,정릉동,50대,2305,2305.0
2646,성북구,1129064000,정릉제3동,1129013300,정릉동,60대,2296,2296.0
2647,성북구,1129064000,정릉제3동,1129013300,정릉동,70대 이상,2313,2313.0
2648,성북구,1129065000,정릉제4동,1129013300,정릉동,10대,2048,2048.0
2649,성북구,1129065000,정릉제4동,1129013300,정릉동,10대 미만,1418,1418.0
2650,성북구,1129065000,정릉제4동,1129013300,정릉동,20대,3191,3191.0
2651,성북구,1129065000,정릉제4동,1129013300,정릉동,30대,2969,2969.0
2652,성북구,1129065000,정릉제4동,1129013300,정릉동,40대,3954,3954.0
2653,성북구,1129065000,정릉제4동,1129013300,정릉동,50대,4217,4217.0
2654,성북구,1129065000,정릉제4동,1129013300,정릉동,60대,3626,3626.0
2655,성북구,1129065000,정릉제4동,1129013300,정릉동,70대 이상,3238,3238.0
2656,성북구,1129066000,길음제1동,1129013400,길음동,10대,4910,4910.0
2657,성북구,1129066000,길음제1동,1129013400,길음동,10대 미만,3336,3336.0
2658,성북구,1129066000,길음제1동,1129013400,길음동,20대,3313,3313.0
2659,성북구,1129066000,길음제1동,1129013400,길음동,30대,4048,4048.0
2660,성북구,1129066000,길음제1동,1129013400,길음동,40대,7455,7455.0
2661,성북구,1129066000,길음제1동,1129013400,길음동,50대,5364,5364.0
2662,성북구,1129066000,길음제1동,1129013400,길음동,60대,3364,3364.0
2663,성북구,1129066000,길음제1동,1129013400,길음동,70대 이상,3118,3118.0
2664,성북구,1129068500,길음제2동,1129013400,길음동,10대,1971,985.5
2665,성북구,1129068500,길음제2동,1129013400,길음동,10대 미만,2098,1049.0
2666,성북구,1129068500,길음제2동,1129013400,길음동,20대,2472,1236.0
2667,성북구,1129068500,길음제2동,1129013400,길음동,30대,3062,1531.0
2668,성북구,1129068500,길음제2동,1129013400,길음동,40대,3853,1926.5
2669,성북구,1129068500,길음제2동,1129013400,길음동,50대,3475,1737.5
2670,성북구,1129068500,길음제2동,1129013400,길음동,60대,2538,1269.0
2671,성북구,1129068500,길음제2동,1129013400,길음동,70대 이상,1906,953.0
2672,성북구,1129068500,길음제2동,1129013600,하월곡동,10대,1971,985.5
2673,성북구,1129068500,길음제2동,1129013600,하월곡동,10대 미만,2098,1049.0
2674,성북구,1129068500,길음제2동,1129013600,하월곡동,20대,2472,1236.0
2675,성북구,1129068500,길음제2동,1129013600,하월곡동,30대,3062,1531.0
2676,성북구,1129068500,길음제2동,1129013600,하월곡동,40대,3853,1926.5
2677,성북구,1129068500,길음제2동,1129013600,하월곡동,50대,3475,1737.5
2678,성북구,1129068500,길음제2동,1129013600,하월곡동,60대,2538,1269.0
2679,성북구,1129068500,길음제2동,1129013600,하월곡동,70대 이상,1906,953.0
2680,성북구,1129070500,종암동,1129013500,종암동,10대,3526,3526.0
2681,성북구,1129070500,종암동,1129013500,종암동,10대 미만,2348,2348.0
2682,성북구,1129070500,종암동,1129013500,종암동,20대,5520,5520.0
2683,성북구,1129070500,종암동,1129013500,종암동,30대,4878,4878.0
2684,성북구,1129070500,종암동,1129013500,종암동,40대,6103,6103.0
2685,성북구,1129070500,종암동,1129013500,종암동,50대,6327,6327.0
2686,성북구,1129070500,종암동,1129013500,종암동,60대,5019,5019.0
2687,성북구,1129070500,종암동,1129013500,종암동,70대 이상,4724,4724.0
2688,성북구,1129071500,월곡제1동,1129013600,하월곡동,10대,2527,2527.0
2689,성북구,1129071500,월곡제1동,1129013600,하월곡동,10대 미만,1783,1783.0
2690,성북구,1129071500,월곡제1동,1129013600,하월곡동,20대,2965,2965.0
2691,성북구,1129071500,월곡제1동,1129013600,하월곡동,30대,3394,3394.0
2692,성북구,1129071500,월곡제1동,1129013600,하월곡동,40대,4382,4382.0
2693,성북구,1129071500,월곡제1동,1129013600,하월곡동,50대,4262,4262.0
2694,성북구,1129071500,월곡제1동,1129013600,하월곡동,60대,3679,3679.0
2695,성북구,1129071500,월곡제1동,1129013600,하월곡동,70대 이상,3192,3192.0
2696,성북구,1129072500,월곡제2동,1129013600,하월곡동,10대,1460,730.0
2697,성북구,1129072500,월곡제2동,1129013600,하월곡동,10대 미만,929,464.5
2698,성북구,1129072500,월곡제2동,1129013600,하월곡동,20대,3489,1744.5
2699,성북구,1129072500,월곡제2동,1129013600,하월곡동,30대,2643,1321.5
2700,성북구,1129072500,월곡제2동,1129013600,하월곡동,40대,2703,1351.5
2701,성북구,1129072500,월곡제2동,1129013600,하월곡동,50대,2948,1474.0
2702,성북구,1129072500,월곡제2동,1129013600,하월곡동,60대,2728,1364.0
2703,성북구,1129072500,월곡제2동,1129013600,하월곡동,70대 이상,2442,1221.0
2704,성북구,1129072500,월곡제2동,1129013700,상월곡동,10대,1460,730.0
2705,성북구,1129072500,월곡제2동,1129013700,상월곡동,10대 미만,929,464.5
2706,성북구,1129072500,월곡제2동,1129013700,상월곡동,20대,3489,1744.5
2707,성북구,1129072500,월곡제2동,1129013700,상월곡동,30대,2643,1321.5
2708,성북구,1129072500,월곡제2동,1129013700,상월곡동,40대,2703,1351.5
2709,성북구,1129072500,월곡제2동,1129013700,상월곡동,50대,2948,1474.0
2710,성북구,1129072500,월곡제2동,1129013700,상월곡동,60대,2728,1364.0
2711,성북구,1129072500,월곡제2동,1129013700,상월곡동,70대 이상,2442,1221.0
2712,성북구,1129076000,장위제1동,1129013800,장위동,10대,1857,1857.0
2713,성북구,1129076000,장위제1동,1129013800,장위동,10대 미만,1653,1653.0
2714,성북구,1129076000,장위제1동,1129013800,장위동,20대,3269,3269.0
2715,성북구,1129076000,장위제1동,1129013800,장위동,30대,3309,3309.0
2716,성북구,1129076000,장위제1동,1129013800,장위동,40대,3684,3684.0
2717,성북구,1129076000,장위제1동,1129013800,장위동,50대,4151,4151.0
2718,성북구,1129076000,장위제1동,1129013800,장위동,60대,3532,3532.0
2719,성북구,1129076000,장위제1동,1129013800,장위동,70대 이상,2622,2622.0
2720,성북구,1129077000,장위제2동,1129013800,장위동,10대,826,826.0
2721,성북구,1129077000,장위제2동,1129013800,장위동,10대 미만,554,554.0
2722,성북구,1129077000,장위제2동,1129013800,장위동,20대,1900,1900.0
2723,성북구,1129077000,장위제2동,1129013800,장위동,30대,1806,1806.0
2724,성북구,1129077000,장위제2동,1129013800,장위동,40대,1806,1806.0
2725,성북구,1129077000,장위제2동,1129013800,장위동,50대,2387,2387.0
2726,성북구,1129077000,장위제2동,1129013800,장위동,60대,2255,2255.0
2727,성북구,1129077000,장위제2동,1129013800,장위동,70대 이상,2106,2106.0
2728,성북구,1129078000,장위제3동,1129013800,장위동,10대,1312,1312.0
2729,성북구,1129078000,장위제3동,1129013800,장위동,10대 미만,1635,1635.0
2730,성북구,1129078000,장위제3동,1129013800,장위동,20대,1976,1976.0
2731,성북구,1129078000,장위제3동,1129013800,장위동,30대,2362,2362.0
2732,성북구,1129078000,장위제3동,1129013800,장위동,40대,2639,2639.0
2733,성북구,1129078000,장위제3동,1129013800,장위동,50대,2476,2476.0
2734,성북구,1129078000,장위제3동,1129013800,장위동,60대,1982,1982.0
2735,성북구,1129078000,장위제3동,1129013800,장위동,70대 이상,1327,1327.0
2736,성북구,1129081000,석관동,1129013900,석관동,10대,2082,2082.0
2737,성북구,1129081000,석관동,1129013900,석관동,10대 미만,1816,1816.0
2738,성북구,1129081000,석관동,1129013900,석관동,20대,5014,5014.0
2739,성북구,1129081000,석관동,1129013900,석관동,30대,4817,4817.0
2740,성북구,1129081000,석관동,1129013900,석관동,40대,4857,4857.0
2741,성북구,1129081000,석관동,1129013900,석관동,50대,5848,5848.0
2742,성북구,1129081000,석관동,1129013900,석관동,60대,5496,5496.0
2743,성북구,1129081000,석관동,1129013900,석관동,70대 이상,4904,4904.0
2744,강북구,1130553400,삼양동,1130510100,미아동,10대,1789,1789.0
2745,강북구,1130553400,삼양동,1130510100,미아동,10대 미만,1142,1142.0
2746,강북구,1130553400,삼양동,1130510100,미아동,20대,2963,2963.0
2747,강북구,1130553400,삼양동,1130510100,미아동,30대,2810,2810.0
2748,강북구,1130553400,삼양동,1130510100,미아동,40대,3377,3377.0
2749,강북구,1130553400,삼양동,1130510100,미아동,50대,4225,4225.0
2750,강북구,1130553400,삼양동,1130510100,미아동,60대,3790,3790.0
2751,강북구,1130553400,삼양동,1130510100,미아동,70대 이상,3291,3291.0
2752,강북구,1130553500,미아동,1130510100,미아동,10대,1257,1257.0
2753,강북구,1130553500,미아동,1130510100,미아동,10대 미만,666,666.0
2754,강북구,1130553500,미아동,1130510100,미아동,20대,3578,3578.0
2755,강북구,1130553500,미아동,1130510100,미아동,30대,2814,2814.0
2756,강북구,1130553500,미아동,1130510100,미아동,40대,2826,2826.0
2757,강북구,1130553500,미아동,1130510100,미아동,50대,3646,3646.0
2758,강북구,1130553500,미아동,1130510100,미아동,60대,3462,3462.0
2759,강북구,1130553500,미아동,1130510100,미아동,70대 이상,3082,3082.0
2760,강북구,1130554500,송중동,1130510100,미아동,10대,1930,1930.0
2761,강북구,1130554500,송중동,1130510100,미아동,10대 미만,1433,1433.0
2762,강북구,1130554500,송중동,1130510100,미아동,20대,4061,4061.0
2763,강북구,1130554500,송중동,1130510100,미아동,30대,3901,3901.0
2764,강북구,1130554500,송중동,1130510100,미아동,40대,4370,4370.0
2765,강북구,1130554500,송중동,1130510100,미아동,50대,5097,5097.0
2766,강북구,1130554500,송중동,1130510100,미아동,60대,4687,4687.0
2767,강북구,1130554500,송중동,1130510100,미아동,70대 이상,4035,4035.0
2768,강북구,1130555500,송천동,1130510100,미아동,10대,1468,1468.0
2769,강북구,1130555500,송천동,1130510100,미아동,10대 미만,897,897.0
2770,강북구,1130555500,송천동,1130510100,미아동,20대,3368,3368.0
2771,강북구,1130555500,송천동,1130510100,미아동,30대,3009,3009.0
2772,강북구,1130555500,송천동,1130510100,미아동,40대,3532,3532.0
2773,강북구,1130555500,송천동,1130510100,미아동,50대,4809,4809.0
2774,강북구,1130555500,송천동,1130510100,미아동,60대,4661,4661.0
