시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,10대 미만,10대,20대,30대,40대,50대,60대,70대 이상
서초구,11650110,염곡동,18,20220614.5,11650660.0,8525.078822222222,1330.3439361111111,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999
서초구,11650110,염곡동,19,20220614.5,11650660.0,8178.381230555555,1337.5515222222223,571.94315,571.94315,571.94315,571.94315,571.94315,571.94315,571.94315
서초구,11650110,염곡동,20,20220614.5,11650660.0,8124.680866666667,1349.5345777777777,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222
서초구,11650110,염곡동,21,20220614.5,11650660.0,8119.430836111111,1385.488447222222,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445
서초구,11650110,염곡동,22,20220614.5,11650660.0,8112.665725,1397.5488138888888,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667
서초구,11650110,염곡동,23,20220614.5,11650660.0,7683.185,1284.6638166666667,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445,555.2985444444445
서초구,11650111,신원동,0,20220614.5,11650660.0,7671.626741666667,1301.595325,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222,563.2881472222222
서초구,11650111,신원동,1,20220614.5,11650660.0,7654.674955555555,1306.5508222222222,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779,562.6557777777779
서초구,11650111,신원동,2,20220614.5,11650660.0,7656.699180555555,1296.1513972222222,559.996088888889,559.996088888889,559.996088888889,559.996088888889,559.996088888889,559.996088888889,559.996088888889
서초구,11650111,신원동,3,20220614.5,11650660.0,7675.601716666667,1302.3763805555554,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778,562.0681027777778
서초구,11650111,신원동,4,20220614.5,11650660.0,7748.9034111111105,1297.4111138888888,566.203838888889,566.203838888889,566.203838888889,566.203838888889,566.203838888889,566.203838888889,566.203838888889
서초구,11650111,신원동,5,20220614.5,11650660.0,7960.510211111111,1298.8782944444445,569.7287944444444,569.7287944444444,569.7287944444444,569.7287944444444,569.7287944444444,569.7287944444444,569.7287944444444
서초구,11650111,신원동,6,20220614.5,11650660.0,8476.027288888889,1318.2506,605.4498805555555,605.4498805555555,605.4498805555555,605.4498805555555,605.4498805555555,605.4498805555555,605.4498805555555
서초구,11650111,신원동,7,20220614.5,11650660.0,8873.010197222222,1337.9340666666667,587.4895194444445,587.4895194444445,587.4895194444445,587.4895194444445,587.4895194444445,587.4895194444445,587.4895194444445
서초구,11650111,신원동,8,20220614.5,11650660.0,9093.313822222222,1365.5607527777777,600.9286361111111,600.9286361111111,600.9286361111111,600.9286361111111,600.9286361111111,600.9286361111111,600.9286361111111
서초구,11650111,신원동,9,20220614.5,11650660.0,9341.17298888889,1416.2633416666667,617.0993805555555,617.0993805555555,617.0993805555555,617.0993805555555,617.0993805555555,617.0993805555555,617.0993805555555
서초구,11650111,신원동,10,20220614.5,11650660.0,9434.370972222221,1404.3579499999998,615.0888166666667,615.0888166666667,615.0888166666667,615.0888166666667,615.0888166666667,615.0888166666667,615.0888166666667
서초구,11650111,신원동,11,20220614.5,11650660.0,9147.92973888889,1352.1065527777778,593.8295666666667,593.8295666666667,593.8295666666667,593.8295666666667,593.8295666666667,593.8295666666667,593.8295666666667
서초구,11650111,신원동,12,20220614.5,11650660.0,9139.613297222222,1348.8880944444443,586.5025722222223,586.5025722222223,586.5025722222223,586.5025722222223,586.5025722222223,586.5025722222223,586.5025722222223
서초구,11650111,신원동,13,20220614.5,11650660.0,9227.478844444444,1348.7244472222221,574.6836722222222,574.6836722222222,574.6836722222222,574.6836722222222,574.6836722222222,574.6836722222222,574.6836722222222
서초구,11650111,신원동,14,20220614.5,11650660.0,9123.688977777778,1340.9613305555556,558.7327805555556,558.7327805555556,558.7327805555556,558.7327805555556,558.7327805555556,558.7327805555556,558.7327805555556
서초구,11650111,신원동,15,20220614.5,11650660.0,9055.153366666667,1313.210697222222,558.777075,558.777075,558.777075,558.777075,558.777075,558.777075,558.777075
서초구,11650111,신원동,16,20220614.5,11650660.0,9064.449355555555,1315.5246583333335,577.8115138888888,577.8115138888888,577.8115138888888,577.8115138888888,577.8115138888888,577.8115138888888,577.8115138888888
서초구,11650111,신원동,17,20220614.5,11650660.0,8888.59632777778,1296.4596416666666,573.1211972222222,573.1211972222222,573.1211972222222,573.1211972222222,573.1211972222222,573.1211972222222,573.1211972222222
서초구,11650111,신원동,18,20220614.5,11650660.0,8525.078822222222,1330.3439361111111,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999,575.0654499999999
서초구,11650111,신원동,19,20220614.5,11650660.0,8178.381230555555,1337.5515222222223,571.94315,571.94315,571.94315,571.94315,571.94315,571.94315,571.94315
서초구,11650111,신원동,20,20220614.5,11650660.0,8124.680866666667,1349.5345777777777,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222,571.9673972222222
서초구,11650111,신원동,21,20220614.5,11650660.0,8119.430836111111,1385.488447222222,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445,573.2948444444445
서초구,11650111,신원동,22,20220614.5,11650660.0,8112.665725,1397.5488138888888,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667,601.1651666666667
