시군구명,법정동코드,동리명,시간대구분,기준일ID,행정동코드,총생활인구수,남성 10대 미만,남성 10대 ,남성 20대 ,남성 30대 ,남성 40대 ,남성 50대 ,남성 60대 ,남성 70대 이상,여성 10대 미만,여성 10대 ,여성 20대 ,여성 30대 ,여성 40대 ,여성 50대 ,여성 60대 ,여성 70대 이상
종로구,11110122,청진동,6,20220615.5,11110615.0,1016.2052690804597,17.788026091954023,16.31326540229885,95.64320494252873,102.01762011494253,118.47326390804598,120.39624183908046,74.50349977011494,52.881091954022985,10.278905057471265,19.161427701149425,88.4068291954023,67.08571632183909,62.87078885057471,60.00866712643678,54.5777424137931,55.79898149425287
종로구,11110122,청진동,7,20220615.5,11110615.0,1476.2614308045975,19.037019080459768,18.652652988505746,118.64512252873563,177.5106212643678,205.98789689655175,177.91824034482758,96.03530643678161,64.6051983908046,13.947336206896551,31.226207586206897,124.96600643678161,114.30634183908046,98.71886862068965,82.42833172413793,66.23418425287356,66.04210747126437
종로구,11110122,청진동,8,20220615.5,11110615.0,2180.106243448276,21.88543379310345,20.19093091954023,161.39097310344826,274.54980931034487,312.6675964367816,242.41421103448278,121.58003712643678,83.45872448275863,14.813519885057472,34.76461448275862,205.538488045977,216.89037126436781,174.61205448275862,127.42893643678161,87.69799126436781,80.22254528735633
종로구,11110122,청진동,9,20220615.5,11110615.0,2691.2373262068963,26.21890977011494,24.1225491954023,191.64601459770114,318.4324467816092,364.176981954023,282.86868816091953,151.61704137931034,115.58870586206896,17.550623793103448,39.74743114942529,256.71927977011495,272.19104942528736,226.8228275862069,175.35822103448274,120.02772827586206,108.14882551724138
종로구,11110122,청진동,10,20220615.5,11110615.0,3064.7778047126435,30.71507666666667,28.00959482758621,210.0102472413793,343.48895655172413,395.7621968965517,310.9770470114943,177.0551196551724,152.5529272413793,20.890772068965518,44.331237356321836,286.0733186206897,302.13610448275864,263.81754057471267,212.3993557471264,149.49125954022986,137.06704896551724
종로구,11110122,청진동,11,20220615.5,11110615.0,3538.0665519540225,35.618278160919544,32.644798620689656,231.02180379310346,383.2947877011494,444.3700040229885,350.1355412643678,205.07795195402298,195.03937333333334,25.19748264367816,51.67910379310345,322.95789712643676,351.28760850574713,308.95488862068964,249.73157459770115,180.30872218390806,170.7467435632184
종로구,11110122,청진동,12,20220615.5,11110615.0,3770.3203936781606,37.75433793103448,35.268867816091955,241.98969206896552,394.3837898850574,451.28440839080463,361.1571870114942,223.0788985057471,229.0975632183908,27.086828735632185,55.78248482758621,348.60790689655175,371.1343402298851,328.42200563218387,272.83206816091956,198.7813988505747,193.65861701149424
종로구,11110122,청진동,13,20220615.5,11110615.0,3855.2862089655173,39.474530804597705,38.0129708045977,251.6064024137931,394.7063881609195,445.2549340229885,361.14345954022986,233.64586459770118,245.49212448275864,30.445156781609196,60.102491609195404,362.9761964367816,371.4471270114943,330.9373820689655,281.81296379310345,206.1160524137931,202.1121688505747
종로구,11110122,청진동,14,20220615.5,11110615.0,3879.010525057471,40.10812954022989,38.41682413793103,258.34351252873563,397.4692024137931,445.2046582758621,362.8767714942529,234.6704032183908,244.43859057471263,32.711618965517246,63.46318022988506,374.2599147126437,373.2451616091954,329.47995057471263,282.769988045977,205.6630159770115,195.8896020689655
종로구,11110122,청진동,15,20220615.5,11110615.0,3803.338131494253,37.94444183908046,39.963401954022984,265.61093252873565,397.57338057471264,441.8275310344827,359.180472183908,230.7722991954023,225.7303075862069,30.497524022988504,64.05162551724138,385.1570986206897,369.804982183908,321.40112045977014,270.37900149425286,189.76496655172414,173.67904816091954
종로구,11110122,청진동,16,20220615.5,11110615.0,3633.4689144827585,35.68428896551724,40.870734712643674,268.27362264367815,391.1695759770115,427.4380720689655,350.00874310344824,220.06105413793102,198.3521551724138,25.77164183908046,59.72364816091954,389.1810668965517,358.0953747126437,305.921016091954,252.2571136781609,167.68268471264366,142.97811873563217
종로구,11110122,청진동,17,20220615.5,11110615.0,3382.1843219540233,32.612180804597706,40.780322988505745,271.79853195402296,368.00663540229885,402.5775957471264,330.96150574712647,203.49383908045976,167.3486614942529,23.059479885057474,56.525095402298845,381.45181068965513,330.6140875862069,280.98207747126435,229.66711229885055,145.22421,117.0811675862069
종로구,11110122,청진동,18,20220615.5,11110615.0,2880.713132988506,28.62010103448276,39.03220678160919,260.70650689655173,313.9984411494253,328.99201298850573,284.00347103448274,176.99180344827585,134.75522551724137,19.43079804597701,52.40441977011494,343.9081877011494,265.9720087356322,223.2271503448276,191.61792229885057,122.26706885057472,94.78580954022988
종로구,11110122,청진동,19,20220615.5,11110615.0,2430.3449475862067,25.521980344827586,35.98527,247.15199781609195,272.39032011494254,272.2484659770115,239.14300896551725,146.52762275862068,103.39210689655172,16.436846896551724,47.17190356321839,305.95420321839083,214.8831972413793,172.14499965517243,153.50203632183909,100.63075344827585,77.26024000000001
종로구,11110122,청진동,20,20220615.5,11110615.0,2075.088628275862,22.185552988505744,32.08816103448276,230.8839172413793,242.3079156321839,231.4766779310345,201.16245735632182,119.95875264367815,78.72537609195403,13.504941494252874,40.31437356321839,271.15185344827586,178.567103908046,139.03292195402298,124.47704206896553,82.71115965517241,66.540418045977
종로구,11110122,청진동,21,20220615.5,11110615.0,1681.1757787356323,18.81082103448276,27.97119620689655,203.69942459770115,205.23105505747125,187.65708551724137,161.76214413793105,93.44053218390805,60.303393793103446,11.28157804597701,32.970410344827584,220.33969126436781,138.55126528735633,106.65280988505747,92.9490772413793,63.17778356321839,56.37750873563218
종로구,11110122,청진동,22,20220615.5,11110615.0,1308.976846091954,17.40621206896552,22.219536206896553,164.79673873563218,163.789513908046,148.3627964367816,126.75598206896552,72.96206206896551,49.17543,9.864988620689655,25.9777183908046,160.7635193103448,101.36377574712644,79.67536356321838,67.53043471264368,48.68434218390804,49.64843057471264
종로구,11110122,청진동,23,20220615.5,11110615.0,1013.1061209195402,17.9970608045977,17.922114137931036,128.69292379310346,124.41821034482759,112.43747655172413,99.31898333333334,57.847517241379315,40.80031689655173,10.314787011494252,20.463202183908045,112.25327333333333,73.94148977011494,62.40383747126437,51.42228689655172,38.96239149425287,43.91024655172414
종로구,11110123,서린동,0,20220615.5,11110615.0,923.0975643678161,17.75700551724138,16.50753022988506,116.3278732183908,110.72434344827586,100.85342816091953,91.3958251724138,54.26118045977012,38.88570137931035,10.09268195402299,19.064175862068964,97.47675597701149,66.04092218390805,57.36004206896552,47.60642494252873,36.6296408045977,42.11403551724138
